gtw_txn_id,idempotency_key,gateway_id,sender_account_id,receiver_account_id,amount,status,created_at,updated_at
TXN_12829,583ffb70-f020-41d9-9737-66a6636d5383,1,13,12,39681.39,SUCCESS,2026-04-02 22:02:57,2026-04-02 22:02:57
TXN_12830,d8854e16-c804-4c39-8165-66fe9c063ff3,1,15,11,48245.55,SUCCESS,2026-04-02 14:00:36,2026-04-02 14:00:36
TXN_12831,be63a9d8-ead3-4791-be88-422b533d1df0,1,8,11,15127.0,SUCCESS,2026-04-01 11:58:13,2026-04-01 11:58:13
TXN_12832,f5b17caf-b517-415e-92cc-aa1e02657428,1,3,4,16195.79,SUCCESS,2026-04-01 19:10:41,2026-04-01 19:10:41
TXN_12833,3957c65e-c9ed-4abb-8929-302035c49279,1,9,20,26342.59,SUCCESS,2026-04-03 04:58:19,2026-04-03 04:58:19
TXN_12834,645049b4-1b07-4ada-9e32-3732d96da8a1,1,16,11,19740.71,SUCCESS,2026-04-02 01:52:38,2026-04-02 01:52:38
TXN_12835,cedcb799-a57a-4c4a-98e4-b9e1a0872d59,1,4,15,19790.58,SUCCESS,2026-04-03 00:58:03,2026-04-03 00:58:03
TXN_12836,cde6f419-43cd-41a2-9b92-57efd9c7d6e0,1,8,14,27775.95,SUCCESS,2026-04-03 08:22:31,2026-04-03 08:22:31
TXN_12837,b6a40371-6941-4488-8952-030edc81091d,1,15,10,36463.04,SUCCESS,2026-04-03 16:42:51,2026-04-03 16:42:51
TXN_12838,6189ea67-2eba-4986-baf8-92fe1b7fc6b4,1,3,7,27797.93,SUCCESS,2026-04-01 15:35:54,2026-04-01 15:35:54
TXN_12839,755dbcfa-0e1a-4e84-bdbf-d68fc59ae952,1,19,6,33317.26,SUCCESS,2026-04-02 01:51:33,2026-04-02 01:51:33
TXN_12840,91b9c5cf-0fd8-4c57-9e88-962c5f90c893,1,19,15,6126.88,SUCCESS,2026-04-02 13:40:55,2026-04-02 13:40:55
TXN_12841,a6632a90-5fd1-4e6a-9c1a-fd5f30bc7bc8,1,12,17,22161.52,SUCCESS,2026-04-03 01:55:12,2026-04-03 01:55:12
TXN_12842,5f0d8476-67c7-4e64-9dce-110fd2182e3e,1,10,18,5511.25,SUCCESS,2026-04-02 14:17:59,2026-04-02 14:17:59
TXN_12843,53ea334c-a9be-44c9-a0c8-e6b3fc57c987,1,11,18,30592.83,SUCCESS,2026-04-02 16:59:46,2026-04-02 16:59:46
TXN_12844,d260842a-284b-486d-82ab-6746196aef08,1,15,3,5282.26,SUCCESS,2026-04-03 15:32:58,2026-04-03 15:32:58
TXN_12845,06a4f0a1-4ce5-47b0-a3b5-1cde2d2783bd,1,17,19,35228.84,ROLLEDBACK,2026-04-03 14:56:51,2026-05-06 23:19:49
TXN_12846,0a813b91-0cff-4be4-b18f-b28cb975bc4a,1,12,16,32227.13,SUCCESS,2026-04-02 07:16:33,2026-04-02 07:16:33
TXN_12847,529e0590-3c8b-48df-8c50-ec8abca11eb8,1,12,15,10666.49,SUCCESS,2026-04-03 11:18:00,2026-04-03 11:18:00
TXN_12848,b83a471b-ca9b-4a16-99b3-2ef3ebc9eaf4,1,3,10,33807.02,SUCCESS,2026-04-03 16:49:37,2026-04-03 16:49:37
TXN_12849,d5516780-a930-4d8d-9fd8-df9bcbec03c8,1,17,1,48831.19,SUCCESS,2026-04-02 10:43:29,2026-04-02 10:43:29
TXN_12850,b3e0a3f5-5980-4b17-b58e-24ced9ed40f7,1,6,4,33405.2,ROLLEDBACK,2026-04-02 02:25:12,2026-05-06 23:19:50
TXN_12851,dd8e20f9-1350-41e5-9474-7340088192e8,1,15,16,40482.07,SUCCESS,2026-04-02 13:28:15,2026-04-02 13:28:15
TXN_12852,165c8726-7447-4217-97d5-ac7e2f3afdad,1,16,8,46394.76,SUCCESS,2026-04-03 13:47:33,2026-04-03 13:47:33
TXN_12853,8f122a63-0b21-4c88-a3bd-6cacd64aba8c,1,3,12,36481.31,SUCCESS,2026-04-02 23:05:07,2026-04-02 23:05:07
TXN_12854,03c6ef85-b39c-4b06-b300-896770c8e381,1,15,5,9994.37,SUCCESS,2026-04-02 00:56:44,2026-04-02 00:56:44
TXN_12855,a922666f-837e-48f1-a95d-777a451e4d09,1,20,14,21845.96,SUCCESS,2026-04-01 18:24:20,2026-04-01 18:24:20
TXN_12856,caeb5a8f-d503-46ed-93d8-45e9dd938aa4,1,4,10,42381.09,SUCCESS,2026-04-03 04:05:48,2026-04-03 04:05:48
TXN_12857,3a2d0f91-71bc-4853-80a0-efa44c3133e0,1,7,3,23303.93,SUCCESS,2026-04-01 12:07:24,2026-04-01 12:07:24
TXN_12858,15b89d43-3c09-4218-999f-93f037a57bbb,1,20,17,34421.82,SUCCESS,2026-04-02 09:13:45,2026-04-02 09:13:45
TXN_12859,36852772-65a9-41c8-90e4-331d06fd4ac4,1,12,16,5623.62,SUCCESS,2026-04-02 09:08:19,2026-04-02 09:08:19
TXN_12860,01475fb3-af5c-4f4c-a239-5d0d55dcd0aa,1,12,20,27464.36,ROLLEDBACK,2026-04-02 12:59:21,2026-05-06 23:19:50
TXN_12861,65e7ff99-23f4-4d83-9bef-80ea1a85e316,1,2,8,21197.22,SUCCESS,2026-04-03 13:43:09,2026-04-03 13:43:09
TXN_12862,d60d5676-ba05-4bde-ae52-7c9448eb83f0,1,4,19,40448.21,SUCCESS,2026-04-02 17:30:48,2026-04-02 17:30:48
TXN_12863,020e912d-4b39-4cca-a361-8b95f79547f0,1,3,11,9072.52,SUCCESS,2026-04-02 09:14:39,2026-04-02 09:14:39
TXN_12864,f6140e85-d0e6-4f93-a66f-359ef865ae87,1,13,10,28610.58,SUCCESS,2026-04-01 23:12:12,2026-04-01 23:12:12
TXN_12865,ffd3d0b1-81f1-444c-85f0-cc791f5c1582,1,11,16,41810.85,SUCCESS,2026-04-01 11:18:15,2026-04-01 11:18:15
TXN_12866,4729bdce-2195-493c-8420-a0cfd5f533ee,1,18,4,31253.34,SUCCESS,2026-04-01 13:21:06,2026-04-01 13:21:06
TXN_12867,aa844539-71b9-45a7-b5d2-aa976b28dd9a,1,2,13,12991.79,SUCCESS,2026-04-01 20:49:46,2026-04-01 20:49:46
TXN_12868,4f7e0584-f429-42fd-a741-03e8429bd957,1,6,20,17375.83,SUCCESS,2026-04-01 19:00:37,2026-04-01 19:00:37
TXN_12869,2945ee1e-9b89-442b-bb8e-92766f56056d,1,10,18,5659.14,SUCCESS,2026-04-03 07:19:13,2026-04-03 07:19:13
TXN_12870,fc11174e-fdd5-4643-96e7-577547a33eb8,1,8,19,35462.72,SUCCESS,2026-04-02 19:23:23,2026-04-02 19:23:23
TXN_12871,37998147-ab6a-4d1a-8258-ffd94e0390c3,1,12,18,45848.2,SUCCESS,2026-04-02 02:39:41,2026-04-02 02:39:41
TXN_12872,e4830758-24c1-4a74-a004-1f99b41a2992,1,16,14,48986.86,SUCCESS,2026-04-03 12:26:23,2026-04-03 12:26:23
TXN_12873,68f49206-83f9-43d5-a36c-aaaaded14353,1,11,1,29857.49,SUCCESS,2026-04-02 14:34:43,2026-04-02 14:34:43
TXN_12874,b323f177-9df5-4aba-bd06-9ffb93a027f7,1,9,18,25302.28,SUCCESS,2026-04-02 00:26:55,2026-04-02 00:26:55
TXN_12875,b1b64cf8-8baa-4c49-afb8-06cdff05c904,1,8,9,21440.19,SUCCESS,2026-04-02 05:35:33,2026-04-02 05:35:33
TXN_12876,cb63ecee-8bc4-4fb6-80d2-bd7d0f61e750,1,10,6,37981.09,ROLLEDBACK,2026-04-01 19:55:36,2026-05-06 23:19:49
TXN_12877,33a1512a-ff2d-4d21-a81a-0d29154974d5,1,2,5,13036.06,SUCCESS,2026-04-02 20:01:37,2026-04-02 20:01:37
TXN_12878,9a71c7bf-4f53-4833-82bd-0281774d6bc7,1,13,19,3569.2,SUCCESS,2026-04-02 05:22:50,2026-04-02 05:22:50
TXN_12879,fc7a9f79-649e-4baa-8048-45a496dfb8a1,1,4,14,215.5,SUCCESS,2026-04-03 11:01:32,2026-04-03 11:01:32
TXN_12880,c8cba0ec-fb6a-4eeb-8a0a-f60d85e77469,1,12,9,40358.81,SUCCESS,2026-04-01 20:56:40,2026-04-01 20:56:40
TXN_12881,8fc3f0d9-ea45-4349-834e-8c4e3d482df1,1,13,1,26309.43,SUCCESS,2026-04-03 16:07:34,2026-04-03 16:07:34
TXN_12882,b9fced61-db81-4b2c-b8c7-71db0f7f9917,1,4,2,26708.9,SUCCESS,2026-04-03 14:35:30,2026-04-03 14:35:30
TXN_12883,318065c1-343a-4aaa-95bd-ec3d6e83e994,1,14,16,25113.34,SUCCESS,2026-04-03 04:47:38,2026-04-03 04:47:38
TXN_12884,159c5b13-e38c-429c-a2f1-2b7d1e329964,1,19,2,43262.33,SUCCESS,2026-04-03 14:45:54,2026-04-03 14:45:54
TXN_12885,819805e8-4697-4426-85ab-6f8a1edb0119,1,16,18,39440.21,SUCCESS,2026-04-03 08:16:16,2026-04-03 08:16:16
TXN_12886,f3e8a072-70d3-40b2-8ae5-516f46b2d705,1,11,15,45045.07,SUCCESS,2026-04-01 11:25:47,2026-04-01 11:25:47
TXN_12887,2d14b8d6-09e1-4160-9994-6805c6119222,1,7,15,42413.74,SUCCESS,2026-04-02 16:03:06,2026-04-02 16:03:06
TXN_12888,02d88f1d-d7bf-4199-b3ba-143b1c77eae8,1,6,20,43910.2,SUCCESS,2026-04-02 05:04:40,2026-04-02 05:04:40
TXN_12889,8aa6b978-0dc9-4104-9973-a544b95131d3,1,19,10,45605.1,ROLLEDBACK,2026-04-03 03:03:34,2026-05-06 23:19:50
TXN_12890,c46264da-8fc0-4ccb-8e75-5bd6c4965053,1,2,19,13348.33,SUCCESS,2026-04-02 14:39:58,2026-04-02 14:39:58
TXN_12891,9b419516-a8bd-4095-9a53-412224358df1,1,8,17,14024.59,ROLLEDBACK,2026-04-02 04:52:48,2026-05-06 23:19:49
TXN_12892,123b4217-ce8b-4fc6-aea6-f10c07691a59,1,2,6,6216.97,SUCCESS,2026-04-01 14:22:56,2026-04-01 14:22:56
TXN_12893,7209a715-3473-4201-b778-6cad61696427,1,8,1,47212.01,SUCCESS,2026-04-01 17:32:54,2026-04-01 17:32:54
TXN_12894,b7c46695-7cf9-4e8f-8aa6-a87acf4124a1,1,14,4,5092.51,SUCCESS,2026-04-03 13:10:04,2026-04-03 13:10:04
TXN_12895,b546d49a-22f5-4b56-949c-646790d0786f,1,9,5,28605.47,SUCCESS,2026-04-01 13:13:06,2026-04-01 13:13:06
TXN_12896,1b541119-0e24-46bf-99ed-dbed211b7b74,1,1,8,32641.95,SUCCESS,2026-04-02 19:24:14,2026-04-02 19:24:14
TXN_12897,58debe0f-bac9-434d-bc80-be0d6b1b9395,1,12,17,9899.61,SUCCESS,2026-04-02 08:23:56,2026-04-02 08:23:56
TXN_128974e691,8ff0c036-91bc-4434-a14d-27e3d64c0eb1,1,19,4,201.0,SUCCESS,2026-04-26 18:09:37,2026-04-26 18:09:37
TXN_12898,753717c5-8014-40d8-b05f-dc8b5c8707aa,1,2,1,48716.78,SUCCESS,2026-04-03 12:24:37,2026-04-03 12:24:37
TXN_12899,1f7639ff-d9b8-461c-a042-a91a44c02a3a,1,20,10,27073.7,SUCCESS,2026-04-03 04:43:15,2026-04-03 04:43:15
TXN_12900,a1db12f6-fa4e-4b23-a656-b690dfd20b26,1,10,14,40566.3,SUCCESS,2026-04-02 07:14:07,2026-04-02 07:14:07
TXN_12901,fcfe9dd5-74d6-4fef-85c3-7464eba73aeb,1,2,7,49741.35,SUCCESS,2026-04-01 17:43:29,2026-04-01 17:43:29
TXN_12902,fefeccf5-3369-4d2b-973c-264715e13e68,1,4,6,27108.58,ROLLEDBACK,2026-04-02 20:26:49,2026-05-06 23:19:50
TXN_12903,3a31d569-e056-45bf-9653-661c6899d210,1,3,8,26785.45,ROLLEDBACK,2026-04-03 01:13:00,2026-05-06 23:19:50
TXN_12904,d89f5b2b-9691-4a5c-8c59-493f524ec36f,1,18,16,2216.36,SUCCESS,2026-04-03 04:07:11,2026-04-03 04:07:11
TXN_12905,3cca6530-2e96-4d0d-aec1-a19720cd29b2,1,1,16,44105.01,SUCCESS,2026-04-03 06:23:39,2026-04-03 06:23:39
TXN_12906,ebc0e484-aa98-4caf-92a8-1e153aa9c498,1,3,1,15329.92,SUCCESS,2026-04-03 01:15:47,2026-04-03 01:15:47
TXN_12907,0daaeb0b-f448-4a29-b5b4-7437212c719d,1,19,16,14236.13,ROLLEDBACK,2026-04-03 15:34:52,2026-05-06 23:19:50
TXN_12908,7ca857c4-a7b5-4a9d-aea1-ed9caf90a8b1,1,10,11,37871.21,SUCCESS,2026-04-02 14:47:49,2026-04-02 14:47:49
TXN_12909,36eaf93b-aaae-4c0e-b006-15c0021ea092,1,13,14,37271.73,SUCCESS,2026-04-01 23:06:17,2026-04-01 23:06:17
TXN_12910,28f3dce3-8335-4433-abdb-73aa2a944eec,1,2,11,34007.68,ROLLEDBACK,2026-04-02 18:24:38,2026-05-06 23:19:49
TXN_12911,c1f127df-cb71-4356-bf9d-ba3915c058ff,1,3,17,43150.7,SUCCESS,2026-04-03 10:16:51,2026-04-03 10:16:51
TXN_12912,aa8c61b6-8efe-4564-99d1-e32b96b99fe9,1,8,10,371.73,SUCCESS,2026-04-01 22:20:30,2026-04-01 22:20:30
TXN_12913,8d19a961-49f1-4d46-ae24-28866c151054,1,4,12,44142.64,SUCCESS,2026-04-02 13:04:38,2026-04-02 13:04:38
TXN_12914,e74b20f0-cb4f-4b62-ae9a-4a82eb3bb93f,1,1,12,34525.88,SUCCESS,2026-04-01 20:04:24,2026-04-01 20:04:24
TXN_12915,f4171953-a0cc-4eb8-a92b-8cde347ca214,1,11,10,7075.1,ROLLEDBACK,2026-04-03 03:48:42,2026-05-06 23:19:50
TXN_12916,7268f00b-fc06-4558-bab7-7e9115e5620c,1,10,16,35643.71,SUCCESS,2026-04-01 19:46:36,2026-04-01 19:46:36
TXN_12917,e572ac8e-1486-495f-b371-d6c98496822f,1,1,14,29726.55,SUCCESS,2026-04-03 17:12:40,2026-04-03 17:12:40
TXN_12918,90afc351-14d5-45eb-9cba-0a8376169954,1,15,20,17794.1,SUCCESS,2026-04-02 19:50:46,2026-04-02 19:50:46
TXN_12919,43356c8b-d7bf-4b57-a408-8c41ffd8e714,1,9,12,16803.25,SUCCESS,2026-04-03 06:05:42,2026-04-03 06:05:42
TXN_12920,41a20054-3ab4-49c7-8626-1bb40a60cf75,1,12,9,40694.62,SUCCESS,2026-04-01 12:38:49,2026-04-01 12:38:49
TXN_12921,ad347474-9877-401c-8685-7fd87c29f23a,1,8,16,45252.36,SUCCESS,2026-04-01 20:37:44,2026-04-01 20:37:44
TXN_12922,c69e9058-da54-4911-9b71-a2c5408bafb0,1,2,3,14740.17,SUCCESS,2026-04-03 02:56:05,2026-04-03 02:56:05
TXN_12923,65e547e6-34d9-4bd0-a1a5-cb358b6a3c40,1,10,12,2105.68,ROLLEDBACK,2026-04-02 20:54:22,2026-05-06 23:19:50
TXN_12924,f72979ca-3135-413c-8d7f-2cde916c71c3,1,7,10,35681.29,SUCCESS,2026-04-02 03:55:31,2026-04-02 03:55:31
TXN_12925,0cec8246-ebdd-4de7-a744-21e3a6e6c3b2,1,5,12,24766.57,SUCCESS,2026-04-03 15:27:04,2026-04-03 15:27:04
TXN_12926,202caf5e-bfff-4f87-bf18-e6f66d54f392,1,4,20,37964.42,SUCCESS,2026-04-01 15:01:17,2026-04-01 15:01:17
TXN_12927,b4c631c9-6198-49a0-871e-8ae598e2123e,1,11,18,19488.29,SUCCESS,2026-04-03 08:19:45,2026-04-03 08:19:45
TXN_12928,0ec00219-485a-49e3-b1b7-6a0ba69d58d8,1,7,19,1789.42,SUCCESS,2026-04-02 23:20:29,2026-04-02 23:20:29
TXN_12929,65a1728c-ccce-43be-a1d7-bb43b08b13e7,1,19,11,23133.43,SUCCESS,2026-04-03 12:14:31,2026-04-03 12:14:31
TXN_12930,29733295-7b48-4b3d-b584-438d96b343de,1,18,3,35344.28,ROLLEDBACK,2026-04-02 01:23:34,2026-05-06 23:19:48
TXN_12931,1f86ccda-df59-4bb3-a6da-46f97db65726,1,2,14,41871.77,SUCCESS,2026-04-01 19:46:53,2026-04-01 19:46:53
TXN_12932,ce218941-0c20-4bef-b6b0-21f67b34313c,1,10,14,27408.0,SUCCESS,2026-04-02 06:12:21,2026-04-02 06:12:21
TXN_12933,0f037d95-1c99-4f49-b7c2-bb243c52e224,1,8,20,43939.86,SUCCESS,2026-04-02 23:07:38,2026-04-02 23:07:38
TXN_12934,fd2a1ca2-4fe5-43fc-acdf-c44cffbc1201,1,19,12,20676.01,SUCCESS,2026-04-03 07:53:31,2026-04-03 07:53:31
TXN_12935,7f40c519-9fad-4ed2-a8eb-8bd8426b5c94,1,14,20,25777.5,ROLLEDBACK,2026-04-01 11:43:02,2026-05-06 23:19:50
TXN_12936,57f5003c-7f63-4771-9c3f-4b5103e78902,1,12,2,19607.41,SUCCESS,2026-04-02 20:06:20,2026-04-02 20:06:20
TXN_12937,c55f3947-5817-48a6-ad97-6501c7a00d9f,1,11,10,24492.16,ROLLEDBACK,2026-04-02 10:00:02,2026-05-06 23:19:50
TXN_12938,3898ae1d-9b5b-4c02-9529-6ae930d13fcc,1,3,19,30244.57,SUCCESS,2026-04-02 07:02:33,2026-04-02 07:02:33
TXN_12939,9c01c1bd-ccaf-4b03-bc7f-b94ec6f498ab,1,14,8,17485.7,SUCCESS,2026-04-01 11:21:03,2026-04-01 11:21:03
TXN_12940,db7eeb4e-559c-4287-acba-1e733fb9e2ec,1,13,8,46547.49,SUCCESS,2026-04-01 15:52:36,2026-04-01 15:52:36
TXN_12941,9c85d7c7-d025-407a-8d8a-64764fcdc4a7,1,7,20,24147.47,SUCCESS,2026-04-02 05:49:32,2026-04-02 05:49:32
TXN_12942,490f49a0-cc10-4e43-aca3-26903d410ecb,1,10,17,16495.84,SUCCESS,2026-04-03 07:30:37,2026-04-03 07:30:37
TXN_12943,2173481d-91f5-49e0-94e5-9446b0527c0f,1,6,2,31233.33,SUCCESS,2026-04-03 01:01:49,2026-04-03 01:01:49
TXN_12944,c31a5a7e-95c2-4783-b56b-ee6885cb8fd8,1,20,2,41259.15,SUCCESS,2026-04-01 19:34:58,2026-04-01 19:34:58
TXN_12945,a2319ebb-110c-4fcd-bd0f-7b6e202ab695,1,7,4,3482.73,SUCCESS,2026-04-01 20:14:46,2026-04-01 20:14:46
TXN_12946,00e822ae-5aab-4dae-ab5b-26707d79082e,1,6,13,45456.96,SUCCESS,2026-04-03 15:02:18,2026-04-03 15:02:18
TXN_12947,e161d451-80c0-46be-a17d-5f3c8b3230d7,1,9,13,33918.71,SUCCESS,2026-04-02 21:33:13,2026-04-02 21:33:13
TXN_12948,e37e233e-b518-4202-a780-32df5a46bfd2,1,14,12,5943.24,SUCCESS,2026-04-02 07:24:20,2026-04-02 07:24:20
TXN_12949,5c65c438-496c-49f6-abbe-9440ce68ccb4,1,6,11,47867.87,SUCCESS,2026-04-01 16:18:31,2026-04-01 16:18:31
TXN_12950,4890fe6d-e29e-4780-903f-cf1352df4443,1,19,5,22336.95,SUCCESS,2026-04-02 21:41:36,2026-04-02 21:41:36
TXN_12951,9aae6eb6-25f7-4536-88d9-4f87ad08c9d6,1,2,12,47027.59,SUCCESS,2026-04-03 09:59:38,2026-04-03 09:59:38
TXN_12952,e7af5d55-4d32-4c54-8025-c564912bd283,1,19,17,44099.95,ROLLEDBACK,2026-04-01 23:43:54,2026-05-06 23:19:50
TXN_12953,b9e7b05d-b109-4f96-9152-f071b0ef4869,1,14,1,41228.23,ROLLEDBACK,2026-04-02 15:33:51,2026-05-06 23:19:50
TXN_12954,ad572b38-33a0-4995-bc29-e536fc4a43e2,1,13,4,23061.81,SUCCESS,2026-04-01 12:48:55,2026-04-01 12:48:55
TXN_12955,8a8eb6ac-6e5a-441e-8bf9-c3a1a4a51243,1,19,14,21658.11,SUCCESS,2026-04-03 01:46:21,2026-04-03 01:46:21
TXN_12956,067a3e18-7217-4d08-99de-3844c871049d,1,11,1,49469.92,SUCCESS,2026-04-02 14:34:25,2026-04-02 14:34:25
TXN_12957,a80cb391-26c8-4b88-ae33-fe2d4a8e9c16,1,14,10,30987.24,ROLLEDBACK,2026-04-02 11:56:40,2026-05-06 23:19:50
TXN_12958,4f7ff9f5-8192-475b-b3b9-a2dea1672ac2,1,16,6,26411.08,ROLLEDBACK,2026-04-02 06:10:52,2026-05-06 23:19:49
TXN_12959,2d4207f9-7012-4e26-87a6-ccdc1a1cf897,1,20,2,2582.88,SUCCESS,2026-04-02 07:03:02,2026-04-02 07:03:02
TXN_12960,facc03f6-d179-46a0-9d44-32b8d39f96e3,1,8,14,9539.08,SUCCESS,2026-04-02 04:45:49,2026-04-02 04:45:49
TXN_12961,497a3621-c2ce-459d-841e-f1320fb2bab4,1,16,6,40040.82,SUCCESS,2026-04-03 03:48:58,2026-04-03 03:48:58
TXN_12962,65e75406-953f-4b84-b6f3-29a84b64a26e,1,5,17,23415.83,SUCCESS,2026-04-02 20:04:09,2026-04-02 20:04:09
TXN_12963,de0e0392-6872-410c-87d1-b9d403cfb293,1,11,1,44493.12,ROLLEDBACK,2026-04-03 13:46:54,2026-05-06 23:19:50
TXN_12964,961e9452-d5e8-4f22-af95-9c28e43e699b,1,8,9,18745.59,SUCCESS,2026-04-02 22:56:58,2026-04-02 22:56:58
TXN_12965,664a19ea-f1a4-40c6-8f2c-0db50aebeb90,1,8,3,45915.78,SUCCESS,2026-04-01 18:01:26,2026-04-01 18:01:26
TXN_12966,9a3b7886-cbd7-4d8d-9774-2d7988bc4473,1,1,19,34312.13,ROLLEDBACK,2026-04-02 15:10:14,2026-05-06 23:19:48
TXN_12967,0cc16bc5-406a-46c4-8662-0f6e8bded2a3,1,16,19,29603.4,SUCCESS,2026-04-03 10:31:06,2026-04-03 10:31:06
TXN_12968,ce8d9bbd-c6d4-440a-adc4-abb636a7a14b,1,15,13,23950.99,SUCCESS,2026-04-03 06:20:31,2026-04-03 06:20:31
TXN_12969,7139bab0-97e3-4fba-9061-60e94b9c0e68,1,12,9,48727.72,ROLLEDBACK,2026-04-01 11:57:49,2026-05-06 23:19:49
TXN_12970,79b38e1a-e0cd-4320-ba50-e1c50319d32d,1,12,6,4869.21,SUCCESS,2026-04-03 06:47:00,2026-04-03 06:47:00
TXN_12971,23d421b9-a650-4592-9b5b-1ce38381b20e,1,11,5,15251.92,SUCCESS,2026-04-03 01:22:14,2026-04-03 01:22:14
TXN_12972,c39441b8-965e-411b-8c7d-852b418033fa,1,10,17,29945.27,SUCCESS,2026-04-02 16:39:42,2026-04-02 16:39:42
TXN_12973,ba76739d-15ab-4afc-b0cb-07198cadd2fb,1,17,16,37732.56,SUCCESS,2026-04-02 05:21:49,2026-04-02 05:21:49
TXN_12974,ebb4f97b-16f4-4c33-9d3d-47669355c4e0,1,19,17,32949.93,SUCCESS,2026-04-01 15:06:25,2026-04-01 15:06:25
TXN_12975,ec5ff32b-4044-4ea3-b081-32ab702b804e,1,20,2,18354.08,SUCCESS,2026-04-02 21:51:59,2026-04-02 21:51:59
TXN_12976,24912d8f-a2da-4254-8bd8-f9b39ecb6912,1,7,3,21953.98,SUCCESS,2026-04-01 10:37:44,2026-04-01 10:37:44
TXN_12977,5db29003-f457-413d-911d-9db06208e450,1,7,11,10563.03,SUCCESS,2026-04-03 05:34:54,2026-04-03 05:34:54
TXN_12978,fbbd9ee2-8bcb-4be9-8fdb-c4db131120ed,1,19,16,24382.07,SUCCESS,2026-04-02 16:20:37,2026-04-02 16:20:37
TXN_12979,867e59f7-e18b-4d29-b18d-f68d03054c10,1,17,7,18347.81,ROLLEDBACK,2026-04-03 16:22:27,2026-05-06 23:19:50
TXN_12980,50e5cc0b-c1c4-4073-949d-82ac7fa857cb,1,1,16,36697.66,SUCCESS,2026-04-01 19:04:49,2026-04-01 19:04:49
TXN_12981,7a0081dc-c582-4114-919d-741a39397e3c,1,18,12,13235.45,SUCCESS,2026-04-02 16:20:24,2026-04-02 16:20:24
TXN_12982,e1e493a2-940e-42ff-8ffe-8865b7ff5f44,1,4,20,39437.52,SUCCESS,2026-04-02 07:29:49,2026-04-02 07:29:49
TXN_12983,ba7aa600-43aa-4243-9f21-1d1cd68666d4,1,16,5,36197.66,SUCCESS,2026-04-03 00:51:13,2026-04-03 00:51:13
TXN_12984,1f7a54ec-5ab7-4eeb-ab18-a996fa166ded,1,20,16,44898.6,ROLLEDBACK,2026-04-02 04:31:34,2026-05-06 23:19:48
TXN_12985,a147a434-aaf6-462c-8f2e-61574970f10a,1,6,12,6123.73,SUCCESS,2026-04-03 15:24:48,2026-04-03 15:24:48
TXN_12986,30c1ac32-cd73-4a45-a2b8-e52f18d207fe,1,12,13,16656.61,SUCCESS,2026-04-02 12:09:16,2026-04-02 12:09:16
TXN_12987,eb4329ff-6d02-496e-b212-3ccee1e441a2,1,5,1,6054.94,ROLLEDBACK,2026-04-02 03:54:54,2026-05-06 23:19:48
TXN_12988,a3d2f300-987d-4479-8ec6-c04cc6b0ae61,1,2,17,40764.25,SUCCESS,2026-04-01 14:33:53,2026-04-01 14:33:53
TXN_12989,98a90406-1f0e-4f85-8d05-96e2397f6d9c,1,11,16,41550.03,SUCCESS,2026-04-02 16:51:54,2026-04-02 16:51:54
TXN_12990,5bd732c9-39a2-4ce0-9d10-53f1f6d57a36,1,3,12,13543.45,SUCCESS,2026-04-03 17:24:46,2026-04-03 17:24:46
TXN_12991,47deecca-ab9b-42b6-92ec-5e0a0c46d3cb,1,16,3,10240.09,ROLLEDBACK,2026-04-03 00:47:27,2026-05-06 23:19:48
TXN_12992,db404e29-a2b6-40d5-930d-7fe91a7b6217,1,17,4,21617.47,SUCCESS,2026-04-02 04:54:47,2026-04-02 04:54:47
TXN_12993,b08f128f-24f9-46ff-9f14-38c4944021ca,1,11,10,40602.71,SUCCESS,2026-04-02 21:21:36,2026-04-02 21:21:36
TXN_12994,daeb6ef8-1047-451d-8caa-2028bd585868,1,20,7,31082.62,SUCCESS,2026-04-02 12:09:01,2026-04-02 12:09:01
TXN_12995,f5527896-ce77-4698-ac85-ccac54ae8eb2,1,17,11,25107.04,SUCCESS,2026-04-02 19:34:40,2026-04-02 19:34:40
TXN_12996,0b6c20ef-f940-42fb-b7e5-582ed50bd3f9,1,9,2,37912.68,SUCCESS,2026-04-03 05:46:57,2026-04-03 05:46:57
TXN_12997,0de53019-2a68-43e0-9594-6023403f8e80,1,14,6,29406.13,SUCCESS,2026-04-03 12:16:28,2026-04-03 12:16:28
TXN_12998,3ec0ba5a-3037-480c-b883-4926c366effc,1,10,19,8969.85,ROLLEDBACK,2026-04-01 18:56:22,2026-05-06 23:19:49
TXN_12999,df37ab6c-23ab-42a1-8604-3568719d20d9,1,8,14,31461.33,ROLLEDBACK,2026-04-03 11:28:42,2026-05-06 23:19:48
TXN_12bf1dcfef,27821f42-3127-4665-bedf-2d3517a11e18,1,14,6,282.0,SUCCESS,2026-04-26 18:09:37,2026-04-26 18:09:37
TXN_12c7976de9,0eefab25-c8b0-4e6b-a79c-11a879e03ed9,1,1,9,433.0,FAILED,2026-04-26 18:09:38,2026-04-26 18:09:38
TXN_13000,c834ff5e-ee35-40e0-89eb-3f9e92806bfa,1,1,20,15955.14,SUCCESS,2026-04-03 15:31:34,2026-04-03 15:31:34
TXN_13001,9b51af51-5393-4350-9d19-bca127c28b64,1,3,10,28773.06,SUCCESS,2026-04-02 08:11:10,2026-04-02 08:11:10
TXN_13002,a90c72fc-ee84-445a-af70-3c77b7f00e5f,1,9,18,42645.14,SUCCESS,2026-04-02 22:05:38,2026-04-02 22:05:38
