txn_id,gtw_txn_id,account_id,entry_type,amount,status,created_at
5080,TXN_12940,8,CREDIT,46547.49,SUCCESS,2026-04-01 15:52:36
5081,TXN_12941,7,DEBIT,24147.47,SUCCESS,2026-04-02 05:49:32
5082,TXN_12941,20,CREDIT,24147.47,SUCCESS,2026-04-02 05:49:32
5083,TXN_12942,10,DEBIT,16495.84,SUCCESS,2026-04-03 07:30:37
5084,TXN_12942,17,CREDIT,16495.84,SUCCESS,2026-04-03 07:30:37
5085,TXN_12943,6,DEBIT,31233.33,SUCCESS,2026-04-03 01:01:49
5086,TXN_12943,2,CREDIT,31233.33,SUCCESS,2026-04-03 01:01:49
5087,TXN_12944,20,DEBIT,41259.15,SUCCESS,2026-04-01 19:34:58
5088,TXN_12944,2,CREDIT,41259.15,SUCCESS,2026-04-01 19:34:58
5089,TXN_12945,7,DEBIT,3482.73,SUCCESS,2026-04-01 20:14:46
5090,TXN_12945,4,CREDIT,3482.73,SUCCESS,2026-04-01 20:14:46
5091,TXN_12946,6,DEBIT,45456.96,SUCCESS,2026-04-03 15:02:18
5092,TXN_12946,13,CREDIT,45456.96,SUCCESS,2026-04-03 15:02:18
5093,TXN_12947,9,DEBIT,33918.71,SUCCESS,2026-04-02 21:33:13
5094,TXN_12947,13,CREDIT,33918.71,SUCCESS,2026-04-02 21:33:13
5095,TXN_12948,14,DEBIT,5943.24,SUCCESS,2026-04-02 07:24:20
5096,TXN_12948,12,CREDIT,5943.24,SUCCESS,2026-04-02 07:24:20
5097,TXN_12949,6,DEBIT,47867.87,SUCCESS,2026-04-01 16:18:31
5098,TXN_12949,11,CREDIT,47867.87,SUCCESS,2026-04-01 16:18:31
5099,TXN_12950,19,DEBIT,22336.95,SUCCESS,2026-04-02 21:41:36
5100,TXN_12950,5,CREDIT,22336.95,SUCCESS,2026-04-02 21:41:36
5101,TXN_12951,2,DEBIT,47027.59,SUCCESS,2026-04-03 09:59:38
5102,TXN_12951,12,CREDIT,47027.59,SUCCESS,2026-04-03 09:59:38
5103,TXN_12954,13,DEBIT,23061.81,SUCCESS,2026-04-01 12:48:55
5104,TXN_12954,4,CREDIT,23061.81,SUCCESS,2026-04-01 12:48:55
5105,TXN_12955,19,DEBIT,21658.11,SUCCESS,2026-04-03 01:46:21
5106,TXN_12955,14,CREDIT,21658.11,SUCCESS,2026-04-03 01:46:21
5107,TXN_12956,11,DEBIT,49469.92,SUCCESS,2026-04-02 14:34:25
5108,TXN_12956,1,CREDIT,49469.92,SUCCESS,2026-04-02 14:34:25
5109,TXN_12959,20,DEBIT,2582.88,SUCCESS,2026-04-02 07:03:02
5110,TXN_12959,2,CREDIT,2582.88,SUCCESS,2026-04-02 07:03:02
5111,TXN_12960,8,DEBIT,9539.08,SUCCESS,2026-04-02 04:45:49
5112,TXN_12960,14,CREDIT,9539.08,SUCCESS,2026-04-02 04:45:49
5113,TXN_12961,16,DEBIT,40040.82,SUCCESS,2026-04-03 03:48:58
5114,TXN_12961,6,CREDIT,40040.82,SUCCESS,2026-04-03 03:48:58
5115,TXN_12962,5,DEBIT,23415.83,SUCCESS,2026-04-02 20:04:09
5116,TXN_12962,17,CREDIT,23415.83,SUCCESS,2026-04-02 20:04:09
5117,TXN_12964,8,DEBIT,18745.59,SUCCESS,2026-04-02 22:56:58
5118,TXN_12964,9,CREDIT,18745.59,SUCCESS,2026-04-02 22:56:58
5119,TXN_12965,8,DEBIT,45915.78,SUCCESS,2026-04-01 18:01:26
5120,TXN_12965,3,CREDIT,45915.78,SUCCESS,2026-04-01 18:01:26
5121,TXN_12967,16,DEBIT,29603.4,SUCCESS,2026-04-03 10:31:06
5122,TXN_12967,19,CREDIT,29603.4,SUCCESS,2026-04-03 10:31:06
5123,TXN_12968,15,DEBIT,23950.99,SUCCESS,2026-04-03 06:20:31
5124,TXN_12968,13,CREDIT,23950.99,SUCCESS,2026-04-03 06:20:31
5125,TXN_12970,12,DEBIT,4869.21,SUCCESS,2026-04-03 06:47:00
5126,TXN_12970,6,CREDIT,4869.21,SUCCESS,2026-04-03 06:47:00
5127,TXN_12971,11,DEBIT,15251.92,SUCCESS,2026-04-03 01:22:14
5128,TXN_12971,5,CREDIT,15251.92,SUCCESS,2026-04-03 01:22:14
5129,TXN_12972,10,DEBIT,29945.27,SUCCESS,2026-04-02 16:39:42
5130,TXN_12972,17,CREDIT,29945.27,SUCCESS,2026-04-02 16:39:42
5131,TXN_12973,17,DEBIT,37732.56,SUCCESS,2026-04-02 05:21:49
5132,TXN_12973,16,CREDIT,37732.56,SUCCESS,2026-04-02 05:21:49
5133,TXN_12974,19,DEBIT,32949.93,SUCCESS,2026-04-01 15:06:25
5134,TXN_12974,17,CREDIT,32949.93,SUCCESS,2026-04-01 15:06:25
5135,TXN_12975,20,DEBIT,18354.08,SUCCESS,2026-04-02 21:51:59
5136,TXN_12975,2,CREDIT,18354.08,SUCCESS,2026-04-02 21:51:59
5137,TXN_12976,7,DEBIT,21953.98,SUCCESS,2026-04-01 10:37:44
5138,TXN_12976,3,CREDIT,21953.98,SUCCESS,2026-04-01 10:37:44
5139,TXN_12977,7,DEBIT,10563.03,SUCCESS,2026-04-03 05:34:54
5140,TXN_12977,11,CREDIT,10563.03,SUCCESS,2026-04-03 05:34:54
5141,TXN_12978,19,DEBIT,24382.07,SUCCESS,2026-04-02 16:20:37
5142,TXN_12978,16,CREDIT,24382.07,SUCCESS,2026-04-02 16:20:37
5143,TXN_12980,1,DEBIT,36697.66,SUCCESS,2026-04-01 19:04:49
5144,TXN_12980,16,CREDIT,36697.66,SUCCESS,2026-04-01 19:04:49
5145,TXN_12981,18,DEBIT,13235.45,SUCCESS,2026-04-02 16:20:24
5146,TXN_12981,12,CREDIT,13235.45,SUCCESS,2026-04-02 16:20:24
5147,TXN_12982,4,DEBIT,39437.52,SUCCESS,2026-04-02 07:29:49
5148,TXN_12982,20,CREDIT,39437.52,SUCCESS,2026-04-02 07:29:49
5149,TXN_12983,16,DEBIT,36197.66,SUCCESS,2026-04-03 00:51:13
5150,TXN_12983,5,CREDIT,36197.66,SUCCESS,2026-04-03 00:51:13
5151,TXN_12985,6,DEBIT,6123.73,SUCCESS,2026-04-03 15:24:48
5152,TXN_12985,12,CREDIT,6123.73,SUCCESS,2026-04-03 15:24:48
5153,TXN_12986,12,DEBIT,16656.61,SUCCESS,2026-04-02 12:09:16
5154,TXN_12986,13,CREDIT,16656.61,SUCCESS,2026-04-02 12:09:16
5155,TXN_12988,2,DEBIT,40764.25,SUCCESS,2026-04-01 14:33:53
5156,TXN_12988,17,CREDIT,40764.25,SUCCESS,2026-04-01 14:33:53
5157,TXN_12989,11,DEBIT,41550.03,SUCCESS,2026-04-02 16:51:54
5158,TXN_12989,16,CREDIT,41550.03,SUCCESS,2026-04-02 16:51:54
5159,TXN_12990,3,DEBIT,13543.45,SUCCESS,2026-04-03 17:24:46
5160,TXN_12990,12,CREDIT,13543.45,SUCCESS,2026-04-03 17:24:46
5161,TXN_12992,17,DEBIT,21617.47,SUCCESS,2026-04-02 04:54:47
5162,TXN_12992,4,CREDIT,21617.47,SUCCESS,2026-04-02 04:54:47
5163,TXN_12993,11,DEBIT,40602.71,SUCCESS,2026-04-02 21:21:36
5164,TXN_12993,10,CREDIT,40602.71,SUCCESS,2026-04-02 21:21:36
5165,TXN_12994,20,DEBIT,31082.62,SUCCESS,2026-04-02 12:09:01
5166,TXN_12994,7,CREDIT,31082.62,SUCCESS,2026-04-02 12:09:01
5167,TXN_12995,17,DEBIT,25107.04,SUCCESS,2026-04-02 19:34:40
5168,TXN_12995,11,CREDIT,25107.04,SUCCESS,2026-04-02 19:34:40
5169,TXN_12996,9,DEBIT,37912.68,SUCCESS,2026-04-03 05:46:57
5170,TXN_12996,2,CREDIT,37912.68,SUCCESS,2026-04-03 05:46:57
5171,TXN_12997,14,DEBIT,29406.13,SUCCESS,2026-04-03 12:16:28
5172,TXN_12997,6,CREDIT,29406.13,SUCCESS,2026-04-03 12:16:28
5173,TXN_13000,1,DEBIT,15955.14,SUCCESS,2026-04-03 15:31:34
5174,TXN_13000,20,CREDIT,15955.14,SUCCESS,2026-04-03 15:31:34
5175,TXN_13001,3,DEBIT,28773.06,SUCCESS,2026-04-02 08:11:10
5176,TXN_13001,10,CREDIT,28773.06,SUCCESS,2026-04-02 08:11:10
5177,TXN_13002,9,DEBIT,42645.14,SUCCESS,2026-04-02 22:05:38
5178,TXN_13002,18,CREDIT,42645.14,SUCCESS,2026-04-02 22:05:38
5179,TXN_13003,5,DEBIT,43228.74,SUCCESS,2026-04-02 14:20:43
5180,TXN_13003,20,CREDIT,43228.74,SUCCESS,2026-04-02 14:20:43
5181,TXN_13004,6,DEBIT,47801.21,SUCCESS,2026-04-02 19:49:19
5182,TXN_13004,4,CREDIT,47801.21,SUCCESS,2026-04-02 19:49:19
5183,TXN_13005,4,DEBIT,13254.46,SUCCESS,2026-04-01 20:25:20
5184,TXN_13005,11,CREDIT,13254.46,SUCCESS,2026-04-01 20:25:20
5185,TXN_13006,20,DEBIT,5010.35,SUCCESS,2026-04-03 15:17:53
5186,TXN_13006,16,CREDIT,5010.35,SUCCESS,2026-04-03 15:17:53
5187,TXN_13007,9,DEBIT,27760.01,SUCCESS,2026-04-02 06:58:21
5188,TXN_13007,17,CREDIT,27760.01,SUCCESS,2026-04-02 06:58:21
5189,TXN_13008,19,DEBIT,38795.98,SUCCESS,2026-04-02 09:45:25
5190,TXN_13008,5,CREDIT,38795.98,SUCCESS,2026-04-02 09:45:25
5191,TXN_13009,15,DEBIT,12420.65,SUCCESS,2026-04-02 02:41:44
5192,TXN_13009,1,CREDIT,12420.65,SUCCESS,2026-04-02 02:41:44
5193,TXN_13010,9,DEBIT,27405.32,SUCCESS,2026-04-01 11:31:43
5194,TXN_13010,3,CREDIT,27405.32,SUCCESS,2026-04-01 11:31:43
5195,TXN_13011,2,DEBIT,25486.92,SUCCESS,2026-04-02 13:18:20
5196,TXN_13011,7,CREDIT,25486.92,SUCCESS,2026-04-02 13:18:20
5197,TXN_13013,4,DEBIT,11516.11,SUCCESS,2026-04-01 13:16:46
5198,TXN_13013,13,CREDIT,11516.11,SUCCESS,2026-04-01 13:16:46
5199,TXN_13014,10,DEBIT,11497.0,SUCCESS,2026-04-02 19:09:06
5200,TXN_13014,14,CREDIT,11497.0,SUCCESS,2026-04-02 19:09:06
5201,TXN_13015,16,DEBIT,24766.94,SUCCESS,2026-04-02 23:43:47
5202,TXN_13015,20,CREDIT,24766.94,SUCCESS,2026-04-02 23:43:47
5203,TXN_13016,12,DEBIT,22281.64,SUCCESS,2026-04-03 16:16:17
5204,TXN_13016,1,CREDIT,22281.64,SUCCESS,2026-04-03 16:16:17
5205,TXN_13017,9,DEBIT,49821.66,SUCCESS,2026-04-03 07:52:01
5206,TXN_13017,5,CREDIT,49821.66,SUCCESS,2026-04-03 07:52:01
5207,TXN_13018,11,DEBIT,18837.56,SUCCESS,2026-04-01 19:32:08
5208,TXN_13018,18,CREDIT,18837.56,SUCCESS,2026-04-01 19:32:08
5209,TXN_13019,12,DEBIT,38158.16,SUCCESS,2026-04-02 21:54:48
5210,TXN_13019,4,CREDIT,38158.16,SUCCESS,2026-04-02 21:54:48
5211,TXN_13020,2,DEBIT,24450.41,SUCCESS,2026-04-01 12:27:56
5212,TXN_13020,7,CREDIT,24450.41,SUCCESS,2026-04-01 12:27:56
5213,TXN_13021,18,DEBIT,18929.14,SUCCESS,2026-04-03 08:11:31
5214,TXN_13021,17,CREDIT,18929.14,SUCCESS,2026-04-03 08:11:31
5215,TXN_13022,10,DEBIT,39145.18,SUCCESS,2026-04-01 23:41:08
5216,TXN_13022,6,CREDIT,39145.18,SUCCESS,2026-04-01 23:41:08
5217,TXN_13023,1,DEBIT,43001.07,SUCCESS,2026-04-03 08:03:06
5218,TXN_13023,11,CREDIT,43001.07,SUCCESS,2026-04-03 08:03:06
5219,TXN_13024,19,DEBIT,27747.48,SUCCESS,2026-04-03 04:43:32
5220,TXN_13024,18,CREDIT,27747.48,SUCCESS,2026-04-03 04:43:32
5221,TXN_13025,5,DEBIT,38089.24,SUCCESS,2026-04-03 14:27:01
5222,TXN_13025,15,CREDIT,38089.24,SUCCESS,2026-04-03 14:27:01
5223,TXN_13027,6,DEBIT,3335.45,SUCCESS,2026-04-01 23:58:21
5224,TXN_13027,16,CREDIT,3335.45,SUCCESS,2026-04-01 23:58:21
5225,TXN_13028,17,DEBIT,15363.64,SUCCESS,2026-04-03 01:57:36
5226,TXN_13028,9,CREDIT,15363.64,SUCCESS,2026-04-03 01:57:36
5227,TXN_13029,10,DEBIT,43546.17,SUCCESS,2026-04-02 04:52:55
5228,TXN_13029,14,CREDIT,43546.17,SUCCESS,2026-04-02 04:52:55
5229,TXN_13030,1,DEBIT,2522.72,SUCCESS,2026-04-03 07:05:21
5230,TXN_13030,10,CREDIT,2522.72,SUCCESS,2026-04-03 07:05:21
5231,TXN_13031,5,DEBIT,48286.69,SUCCESS,2026-04-03 17:04:24
5232,TXN_13031,1,CREDIT,48286.69,SUCCESS,2026-04-03 17:04:24
5233,TXN_13032,5,DEBIT,22511.49,SUCCESS,2026-04-01 19:15:41
5234,TXN_13032,16,CREDIT,22511.49,SUCCESS,2026-04-01 19:15:41
5235,TXN_13033,12,DEBIT,7700.26,SUCCESS,2026-04-03 01:46:53
5236,TXN_13033,18,CREDIT,7700.26,SUCCESS,2026-04-03 01:46:53
5237,TXN_13034,1,DEBIT,18964.48,SUCCESS,2026-04-01 20:17:06
5238,TXN_13034,19,CREDIT,18964.48,SUCCESS,2026-04-01 20:17:06
5239,TXN_13036,19,DEBIT,43009.2,SUCCESS,2026-04-01 20:39:32
5240,TXN_13036,12,CREDIT,43009.2,SUCCESS,2026-04-01 20:39:32
5241,TXN_13037,6,DEBIT,29243.8,SUCCESS,2026-04-02 09:43:49
5242,TXN_13037,3,CREDIT,29243.8,SUCCESS,2026-04-02 09:43:49
5243,TXN_13038,10,DEBIT,25557.36,SUCCESS,2026-04-02 10:40:11
5244,TXN_13038,11,CREDIT,25557.36,SUCCESS,2026-04-02 10:40:11
5245,TXN_13039,7,DEBIT,44650.85,SUCCESS,2026-04-03 12:58:26
5246,TXN_13039,11,CREDIT,44650.85,SUCCESS,2026-04-03 12:58:26
5247,TXN_13041,1,DEBIT,40197.07,SUCCESS,2026-04-03 11:13:40
5248,TXN_13041,7,CREDIT,40197.07,SUCCESS,2026-04-03 11:13:40
5249,TXN_13042,1,DEBIT,25812.35,SUCCESS,2026-04-03 04:59:38
5250,TXN_13042,19,CREDIT,25812.35,SUCCESS,2026-04-03 04:59:38
5251,TXN_13043,1,DEBIT,38614.84,SUCCESS,2026-04-03 03:02:46
5252,TXN_13043,16,CREDIT,38614.84,SUCCESS,2026-04-03 03:02:46
5253,TXN_13044,3,DEBIT,23323.24,SUCCESS,2026-04-02 12:02:35
5254,TXN_13044,7,CREDIT,23323.24,SUCCESS,2026-04-02 12:02:35
5255,TXN_13046,1,DEBIT,27315.56,SUCCESS,2026-04-03 08:55:17
5256,TXN_13046,3,CREDIT,27315.56,SUCCESS,2026-04-03 08:55:17
5257,TXN_13047,8,DEBIT,3422.48,SUCCESS,2026-04-01 11:20:34
5258,TXN_13047,1,CREDIT,3422.48,SUCCESS,2026-04-01 11:20:34
5259,TXN_13048,6,DEBIT,27122.67,SUCCESS,2026-04-02 02:23:05
5260,TXN_13048,20,CREDIT,27122.67,SUCCESS,2026-04-02 02:23:05
5261,TXN_13049,11,DEBIT,42569.33,SUCCESS,2026-04-02 08:44:37
5262,TXN_13049,4,CREDIT,42569.33,SUCCESS,2026-04-02 08:44:37
5263,TXN_13050,10,DEBIT,16608.09,SUCCESS,2026-04-02 17:40:29
5264,TXN_13050,1,CREDIT,16608.09,SUCCESS,2026-04-02 17:40:29
5265,TXN_13051,10,DEBIT,44773.44,SUCCESS,2026-04-01 17:55:02
5266,TXN_13051,6,CREDIT,44773.44,SUCCESS,2026-04-01 17:55:02
5267,TXN_13052,6,DEBIT,27170.49,SUCCESS,2026-04-01 16:10:20
5268,TXN_13052,9,CREDIT,27170.49,SUCCESS,2026-04-01 16:10:20
5269,TXN_13053,19,DEBIT,41249.15,SUCCESS,2026-04-02 03:31:43
5270,TXN_13053,18,CREDIT,41249.15,SUCCESS,2026-04-02 03:31:43
5271,TXN_13054,8,DEBIT,32836.26,SUCCESS,2026-04-03 00:10:42
5272,TXN_13054,15,CREDIT,32836.26,SUCCESS,2026-04-03 00:10:42
5273,TXN_13055,12,DEBIT,37592.95,SUCCESS,2026-04-03 00:54:59
5274,TXN_13055,1,CREDIT,37592.95,SUCCESS,2026-04-03 00:54:59
5275,TXN_13056,14,DEBIT,12276.17,SUCCESS,2026-04-03 00:13:53
5276,TXN_13056,1,CREDIT,12276.17,SUCCESS,2026-04-03 00:13:53
5277,TXN_13057,6,DEBIT,43031.96,SUCCESS,2026-04-01 15:16:47
5278,TXN_13057,12,CREDIT,43031.96,SUCCESS,2026-04-01 15:16:47
5279,TXN_13058,10,DEBIT,3263.24,SUCCESS,2026-04-02 10:12:19
5280,TXN_13058,7,CREDIT,3263.24,SUCCESS,2026-04-02 10:12:19
5281,TXN_13059,15,DEBIT,33098.32,SUCCESS,2026-04-02 05:19:03
5282,TXN_13059,6,CREDIT,33098.32,SUCCESS,2026-04-02 05:19:03
5283,TXN_13060,3,DEBIT,20846.64,SUCCESS,2026-04-02 08:42:58
5284,TXN_13060,7,CREDIT,20846.64,SUCCESS,2026-04-02 08:42:58
5285,TXN_13061,15,DEBIT,24289.48,SUCCESS,2026-04-03 16:01:09
5286,TXN_13061,13,CREDIT,24289.48,SUCCESS,2026-04-03 16:01:09
5287,TXN_13063,11,DEBIT,19378.32,SUCCESS,2026-04-03 08:30:39
5288,TXN_13063,4,CREDIT,19378.32,SUCCESS,2026-04-03 08:30:39
5289,TXN_13064,16,DEBIT,1563.68,SUCCESS,2026-04-03 06:00:48
5290,TXN_13064,17,CREDIT,1563.68,SUCCESS,2026-04-03 06:00:48
5291,TXN_13065,18,DEBIT,43255.9,SUCCESS,2026-04-02 03:11:31
5292,TXN_13065,3,CREDIT,43255.9,SUCCESS,2026-04-02 03:11:31
5293,TXN_13066,2,DEBIT,10409.29,SUCCESS,2026-04-02 11:38:38
5294,TXN_13066,5,CREDIT,10409.29,SUCCESS,2026-04-02 11:38:38
5295,TXN_13067,13,DEBIT,45633.55,SUCCESS,2026-04-03 17:28:38
5296,TXN_13067,2,CREDIT,45633.55,SUCCESS,2026-04-03 17:28:38
5297,TXN_13068,15,DEBIT,5031.45,SUCCESS,2026-04-02 07:59:58
5298,TXN_13068,19,CREDIT,5031.45,SUCCESS,2026-04-02 07:59:58
5299,TXN_13069,7,DEBIT,29338.49,SUCCESS,2026-04-03 02:49:43
5300,TXN_13069,9,CREDIT,29338.49,SUCCESS,2026-04-03 02:49:43
5301,TXN_13070,3,DEBIT,32160.36,SUCCESS,2026-04-03 13:55:25
5302,TXN_13070,13,CREDIT,32160.36,SUCCESS,2026-04-03 13:55:25
5303,TXN_13071,11,DEBIT,19926.72,SUCCESS,2026-04-01 17:58:48
5304,TXN_13071,17,CREDIT,19926.72,SUCCESS,2026-04-01 17:58:48
5305,TXN_13072,15,DEBIT,1289.04,SUCCESS,2026-04-03 09:56:32
5306,TXN_13072,19,CREDIT,1289.04,SUCCESS,2026-04-03 09:56:32
5307,TXN_13073,20,DEBIT,49171.08,SUCCESS,2026-04-01 14:29:44
5308,TXN_13073,8,CREDIT,49171.08,SUCCESS,2026-04-01 14:29:44
5309,TXN_13074,7,DEBIT,27485.43,SUCCESS,2026-04-02 22:26:10
5310,TXN_13074,18,CREDIT,27485.43,SUCCESS,2026-04-02 22:26:10
5311,TXN_13075,13,DEBIT,46578.7,SUCCESS,2026-04-01 23:02:12
5312,TXN_13075,18,CREDIT,46578.7,SUCCESS,2026-04-01 23:02:12
5313,TXN_13077,18,DEBIT,34797.11,SUCCESS,2026-04-03 05:16:27
5314,TXN_13077,8,CREDIT,34797.11,SUCCESS,2026-04-03 05:16:27
5315,TXN_13078,2,DEBIT,1167.57,SUCCESS,2026-04-03 11:10:45
5316,TXN_13078,18,CREDIT,1167.57,SUCCESS,2026-04-03 11:10:45
5317,TXN_13080,11,DEBIT,2168.03,SUCCESS,2026-04-02 05:52:02
5318,TXN_13080,9,CREDIT,2168.03,SUCCESS,2026-04-02 05:52:02
5319,TXN_13081,13,DEBIT,13307.26,SUCCESS,2026-04-03 13:43:01
5320,TXN_13081,16,CREDIT,13307.26,SUCCESS,2026-04-03 13:43:01
5321,TXN_13082,5,DEBIT,11018.44,SUCCESS,2026-04-02 01:32:53
5322,TXN_13082,17,CREDIT,11018.44,SUCCESS,2026-04-02 01:32:53
5323,TXN_13083,13,DEBIT,48984.06,SUCCESS,2026-04-03 09:37:01
5324,TXN_13083,8,CREDIT,48984.06,SUCCESS,2026-04-03 09:37:01
5325,TXN_13084,10,DEBIT,48997.28,SUCCESS,2026-04-01 17:21:51
5326,TXN_13084,2,CREDIT,48997.28,SUCCESS,2026-04-01 17:21:51
5327,TXN_13085,12,DEBIT,41722.0,SUCCESS,2026-04-03 06:29:39
5328,TXN_13085,7,CREDIT,41722.0,SUCCESS,2026-04-03 06:29:39
5329,TXN_13086,6,DEBIT,30899.57,SUCCESS,2026-04-03 04:47:48
5330,TXN_13086,1,CREDIT,30899.57,SUCCESS,2026-04-03 04:47:48
5331,TXN_13087,18,DEBIT,16656.43,SUCCESS,2026-04-01 16:15:18
5332,TXN_13087,3,CREDIT,16656.43,SUCCESS,2026-04-01 16:15:18
5333,TXN_13088,5,DEBIT,3968.51,SUCCESS,2026-04-02 23:27:55
5334,TXN_13088,16,CREDIT,3968.51,SUCCESS,2026-04-02 23:27:55
5335,TXN_13089,15,DEBIT,29674.11,SUCCESS,2026-04-01 17:11:06
5336,TXN_13089,16,CREDIT,29674.11,SUCCESS,2026-04-01 17:11:06
5337,TXN_13090,15,DEBIT,2712.84,SUCCESS,2026-04-02 13:25:21
5338,TXN_13090,12,CREDIT,2712.84,SUCCESS,2026-04-02 13:25:21
5339,TXN_13091,13,DEBIT,31894.95,SUCCESS,2026-04-01 12:21:08
5340,TXN_13091,11,CREDIT,31894.95,SUCCESS,2026-04-01 12:21:08
5341,TXN_13092,12,DEBIT,19274.13,SUCCESS,2026-04-03 03:18:08
5342,TXN_13092,1,CREDIT,19274.13,SUCCESS,2026-04-03 03:18:08
5343,TXN_13093,15,DEBIT,24768.44,SUCCESS,2026-04-01 15:45:24
5344,TXN_13093,19,CREDIT,24768.44,SUCCESS,2026-04-01 15:45:24
5345,TXN_13094,19,DEBIT,39004.51,SUCCESS,2026-04-03 06:53:30
5346,TXN_13094,14,CREDIT,39004.51,SUCCESS,2026-04-03 06:53:30
5347,TXN_13096,15,DEBIT,5601.38,SUCCESS,2026-04-02 00:29:44
5348,TXN_13096,5,CREDIT,5601.38,SUCCESS,2026-04-02 00:29:44
5349,TXN_13097,10,DEBIT,7121.55,SUCCESS,2026-04-03 12:50:36
5350,TXN_13097,9,CREDIT,7121.55,SUCCESS,2026-04-03 12:50:36
5351,TXN_13098,1,DEBIT,46173.52,SUCCESS,2026-04-01 10:25:09
5352,TXN_13098,2,CREDIT,46173.52,SUCCESS,2026-04-01 10:25:09
5353,TXN_13099,2,DEBIT,49142.12,SUCCESS,2026-04-02 17:03:08
5354,TXN_13099,13,CREDIT,49142.12,SUCCESS,2026-04-02 17:03:08
5355,TXN_13100,3,DEBIT,24391.54,SUCCESS,2026-04-02 04:02:32
5356,TXN_13100,17,CREDIT,24391.54,SUCCESS,2026-04-02 04:02:32
5357,TXN_13102,8,DEBIT,31473.54,SUCCESS,2026-04-03 04:30:56
5358,TXN_13102,1,CREDIT,31473.54,SUCCESS,2026-04-03 04:30:56
5359,TXN_13103,2,DEBIT,8501.39,SUCCESS,2026-04-02 05:57:25
5360,TXN_13103,5,CREDIT,8501.39,SUCCESS,2026-04-02 05:57:25
5361,TXN_13104,17,DEBIT,44122.26,SUCCESS,2026-04-03 07:14:00
5362,TXN_13104,10,CREDIT,44122.26,SUCCESS,2026-04-03 07:14:00
5363,TXN_13105,2,DEBIT,48821.81,SUCCESS,2026-04-03 12:21:01
5364,TXN_13105,13,CREDIT,48821.81,SUCCESS,2026-04-03 12:21:01
5365,TXN_13106,16,DEBIT,33470.66,SUCCESS,2026-04-03 00:39:10
5366,TXN_13106,3,CREDIT,33470.66,SUCCESS,2026-04-03 00:39:10
5367,TXN_13107,11,DEBIT,45185.51,SUCCESS,2026-04-02 21:03:54
5368,TXN_13107,1,CREDIT,45185.51,SUCCESS,2026-04-02 21:03:54
5369,TXN_13108,10,DEBIT,8428.57,SUCCESS,2026-04-02 05:43:10
5370,TXN_13108,18,CREDIT,8428.57,SUCCESS,2026-04-02 05:43:10
5371,TXN_13109,17,DEBIT,40459.92,SUCCESS,2026-04-02 03:26:53
5372,TXN_13109,4,CREDIT,40459.92,SUCCESS,2026-04-02 03:26:53
5373,TXN_13110,15,DEBIT,19446.87,SUCCESS,2026-04-01 20:23:40
5374,TXN_13110,13,CREDIT,19446.87,SUCCESS,2026-04-01 20:23:40
5375,TXN_13111,20,DEBIT,44585.33,SUCCESS,2026-04-02 22:28:21
5376,TXN_13111,9,CREDIT,44585.33,SUCCESS,2026-04-02 22:28:21
5377,TXN_13112,19,DEBIT,23660.2,SUCCESS,2026-04-03 06:31:53
5378,TXN_13112,10,CREDIT,23660.2,SUCCESS,2026-04-03 06:31:53
5379,TXN_13113,8,DEBIT,46486.37,SUCCESS,2026-04-03 08:03:19
5380,TXN_13113,4,CREDIT,46486.37,SUCCESS,2026-04-03 08:03:19
5381,TXN_13114,3,DEBIT,7587.39,SUCCESS,2026-04-03 09:56:05
5382,TXN_13114,16,CREDIT,7587.39,SUCCESS,2026-04-03 09:56:05
5383,TXN_13115,10,DEBIT,46091.33,SUCCESS,2026-04-02 08:04:53
5384,TXN_13115,20,CREDIT,46091.33,SUCCESS,2026-04-02 08:04:53
5385,TXN_13116,4,DEBIT,13094.57,SUCCESS,2026-04-02 19:34:22
5386,TXN_13116,11,CREDIT,13094.57,SUCCESS,2026-04-02 19:34:22
5387,TXN_13117,19,DEBIT,5039.14,SUCCESS,2026-04-03 09:06:12
5388,TXN_13117,10,CREDIT,5039.14,SUCCESS,2026-04-03 09:06:12
5389,TXN_13118,2,DEBIT,30121.0,SUCCESS,2026-04-02 03:10:15
5390,TXN_13118,5,CREDIT,30121.0,SUCCESS,2026-04-02 03:10:15
5391,TXN_13119,20,DEBIT,22981.01,SUCCESS,2026-04-02 13:54:24
5392,TXN_13119,19,CREDIT,22981.01,SUCCESS,2026-04-02 13:54:24
5393,TXN_13120,14,DEBIT,35442.72,SUCCESS,2026-04-02 04:56:04
5394,TXN_13120,15,CREDIT,35442.72,SUCCESS,2026-04-02 04:56:04
5395,TXN_13123,1,DEBIT,6709.17,SUCCESS,2026-04-03 06:31:59
5396,TXN_13123,19,CREDIT,6709.17,SUCCESS,2026-04-03 06:31:59
5397,TXN_13124,20,DEBIT,47895.96,SUCCESS,2026-04-02 13:24:03
5398,TXN_13124,10,CREDIT,47895.96,SUCCESS,2026-04-02 13:24:03
5399,TXN_13127,13,DEBIT,5284.83,SUCCESS,2026-04-03 12:35:09
5400,TXN_13127,2,CREDIT,5284.83,SUCCESS,2026-04-03 12:35:09
5401,TXN_13130,15,DEBIT,1155.89,SUCCESS,2026-04-01 11:20:21
5402,TXN_13130,5,CREDIT,1155.89,SUCCESS,2026-04-01 11:20:21
5403,TXN_13131,15,DEBIT,21289.19,SUCCESS,2026-04-02 11:08:56
