recon_id,gtw_txn_id,gateway_status,internal_status,gateway_amount,internal_amount,result,action_taken,created_at,mismatch_flag,remarks,rollback_executed
2678,TXN_13492,SUCCESS,MATCH,41299.17,41299.17,MATCH,NONE,2026-05-06 23:19:49,0,,0
2679,TXN_13632,SUCCESS,MATCH,21590.0,21590.0,MATCH,NONE,2026-05-06 23:19:49,0,,0
2680,TXN_13669,SUCCESS,MATCH,45242.12,45242.12,MATCH,NONE,2026-05-06 23:19:49,0,,0
2681,TXN_13706,SUCCESS,MATCH,45576.88,45576.88,MATCH,NONE,2026-05-06 23:19:49,0,,0
2682,TXN_13734,SUCCESS,MATCH,18865.33,18865.33,MATCH,NONE,2026-05-06 23:19:49,0,,0
2683,TXN_13835,SUCCESS,MATCH,25312.53,25312.53,MATCH,NONE,2026-05-06 23:19:49,0,,0
2684,TXN_14173,SUCCESS,MATCH,29543.53,29543.53,MATCH,NONE,2026-05-06 23:19:49,0,,0
2685,TXN_14265,SUCCESS,MATCH,36286.23,36286.23,MATCH,NONE,2026-05-06 23:19:49,0,,0
2686,TXN_14503,FAILED ,MISSING_INTERNAL,14023.76,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:49,0,,0
2687,TXN_14521,SUCCESS,MATCH,17340.92,17340.92,MATCH,NONE,2026-05-06 23:19:49,0,,0
2688,TXN_14879,FAILED ,MISSING_INTERNAL,35828.66,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:49,0,,0
2689,TXN_10150,SUCCESS,MATCH,14010.1,14010.1,MATCH,NONE,2026-05-06 23:19:49,0,,0
2690,TXN_10385,SUCCESS,MATCH,16629.09,16629.09,MATCH,NONE,2026-05-06 23:19:49,0,,0
2691,TXN_10484,SUCCESS,MATCH,21021.92,21021.92,MATCH,NONE,2026-05-06 23:19:49,0,,0
2692,TXN_10562,SUCCESS,MATCH,18845.08,18845.08,MATCH,NONE,2026-05-06 23:19:49,0,,0
2693,TXN_10622,SUCCESS,MATCH,29708.05,29708.05,MATCH,NONE,2026-05-06 23:19:49,0,,0
2694,TXN_11519,SUCCESS,MATCH,49701.2,49701.2,MATCH,NONE,2026-05-06 23:19:49,0,,0
2695,TXN_11555,SUCCESS,MATCH,48630.75,48630.75,MATCH,NONE,2026-05-06 23:19:49,0,,0
2696,TXN_11787,SUCCESS,MATCH,19929.95,19929.95,MATCH,NONE,2026-05-06 23:19:49,0,,0
2697,TXN_12180,SUCCESS,MATCH,21444.79,21444.79,MATCH,NONE,2026-05-06 23:19:49,0,,0
2698,TXN_12187,SUCCESS,MATCH,18990.39,18990.39,MATCH,NONE,2026-05-06 23:19:49,0,,0
2699,TXN_12593,SUCCESS,MATCH,33057.5,33057.5,MATCH,NONE,2026-05-06 23:19:49,0,,0
2700,TXN_12774,SUCCESS,MATCH,15888.4,15888.4,MATCH,NONE,2026-05-06 23:19:49,0,,0
2701,TXN_13518,SUCCESS,MATCH,32493.46,32493.46,MATCH,NONE,2026-05-06 23:19:49,0,,0
2702,TXN_13543,SUCCESS,MATCH,40573.45,40573.45,MATCH,NONE,2026-05-06 23:19:49,0,,0
2703,TXN_13667,SUCCESS,MATCH,32071.74,32071.74,MATCH,NONE,2026-05-06 23:19:49,0,,0
2704,TXN_13731,SUCCESS,MATCH,22132.15,22132.15,MATCH,NONE,2026-05-06 23:19:49,0,,0
2705,TXN_13743,SUCCESS,MATCH,33183.07,33183.07,MATCH,NONE,2026-05-06 23:19:49,0,,0
2706,TXN_14171,SUCCESS,MATCH,21648.53,21648.53,MATCH,NONE,2026-05-06 23:19:49,0,,0
2707,TXN_14567,SUCCESS,MATCH,8060.54,8060.54,MATCH,NONE,2026-05-06 23:19:50,0,,0
2708,TXN_14576,SUCCESS,MATCH,19535.67,19535.67,MATCH,NONE,2026-05-06 23:19:50,0,,0
2709,TXN_14870,SUCCESS,MATCH,34765.84,34765.84,MATCH,NONE,2026-05-06 23:19:50,0,,0
2710,TXN_14886,SUCCESS,MATCH,16487.48,16487.48,MATCH,NONE,2026-05-06 23:19:50,0,,0
2711,TXN_10617,SUCCESS,MATCH,20316.39,20316.39,MATCH,NONE,2026-05-06 23:19:50,0,,0
2712,TXN_10791,SUCCESS,MATCH,37554.62,37554.62,MATCH,NONE,2026-05-06 23:19:50,0,,0
2713,TXN_10875,SUCCESS,MATCH,48797.15,48797.15,MATCH,NONE,2026-05-06 23:19:50,0,,0
2714,TXN_11041,SUCCESS,MATCH,38782.3,38782.3,MATCH,NONE,2026-05-06 23:19:50,0,,0
2715,TXN_11063,FAILED ,MISSING_INTERNAL,25639.98,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2716,TXN_11220,SUCCESS,MATCH,4768.89,4768.89,MATCH,NONE,2026-05-06 23:19:50,0,,0
2717,TXN_11353,SUCCESS,MATCH,21801.6,21801.6,MATCH,NONE,2026-05-06 23:19:50,0,,0
2718,TXN_11656,SUCCESS,MATCH,7856.41,7856.41,MATCH,NONE,2026-05-06 23:19:50,0,,0
2719,TXN_12059,SUCCESS,MATCH,45648.5,45648.5,MATCH,NONE,2026-05-06 23:19:50,0,,0
2720,TXN_12216,SUCCESS,MATCH,41234.42,41234.42,MATCH,NONE,2026-05-06 23:19:50,0,,0
2721,TXN_12295,SUCCESS,MATCH,4694.64,4694.64,MATCH,NONE,2026-05-06 23:19:50,0,,0
2722,TXN_12304,SUCCESS,MATCH,37524.06,37524.06,MATCH,NONE,2026-05-06 23:19:50,0,,0
2723,TXN_12335,SUCCESS,MATCH,47490.69,47490.69,MATCH,NONE,2026-05-06 23:19:50,0,,0
2724,TXN_12393,SUCCESS,MATCH,45588.39,45588.39,MATCH,NONE,2026-05-06 23:19:50,0,,0
2725,TXN_12419,SUCCESS,MATCH,16750.8,16750.8,MATCH,NONE,2026-05-06 23:19:50,0,,0
2726,TXN_12839,SUCCESS,MATCH,33317.26,33317.26,MATCH,NONE,2026-05-06 23:19:50,0,,0
2727,TXN_12936,SUCCESS,MATCH,19607.41,19607.41,MATCH,NONE,2026-05-06 23:19:50,0,,0
2728,TXN_13082,SUCCESS,MATCH,11018.44,11018.44,MATCH,NONE,2026-05-06 23:19:50,0,,0
2729,TXN_13225,SUCCESS,MATCH,18586.98,18586.98,MATCH,NONE,2026-05-06 23:19:50,0,,0
2730,TXN_13507,SUCCESS,MATCH,2103.45,2103.45,MATCH,NONE,2026-05-06 23:19:50,0,,0
2731,TXN_13987,SUCCESS,MATCH,33669.84,33669.84,MATCH,NONE,2026-05-06 23:19:50,0,,0
2732,TXN_14190,SUCCESS,MATCH,47873.62,47873.62,MATCH,NONE,2026-05-06 23:19:50,0,,0
2733,TXN_14366,SUCCESS,MATCH,6218.4,6218.4,MATCH,NONE,2026-05-06 23:19:50,0,,0
2734,TXN_14515,SUCCESS,MATCH,1609.33,1609.33,MATCH,NONE,2026-05-06 23:19:50,0,,0
2735,TXN_14909,SUCCESS,MATCH,37719.33,37719.33,MATCH,NONE,2026-05-06 23:19:50,0,,0
2736,TXN_14980,SUCCESS,MATCH,37521.87,37521.87,MATCH,NONE,2026-05-06 23:19:50,0,,0
2737,TXN_10082,PENDING,MISSING_INTERNAL,1166.27,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2738,TXN_10162,FAILED ,MISSING_INTERNAL,21921.51,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2739,TXN_10988,SUCCESS,MATCH,43785.82,43785.82,MATCH,NONE,2026-05-06 23:19:50,0,,0
2740,TXN_11039,SUCCESS,MATCH,29364.19,29364.19,MATCH,NONE,2026-05-06 23:19:50,0,,0
2741,TXN_11119,SUCCESS,MATCH,8869.05,8869.05,MATCH,NONE,2026-05-06 23:19:50,0,,0
2742,TXN_11289,SUCCESS,MATCH,42899.89,42899.89,MATCH,NONE,2026-05-06 23:19:50,0,,0
2743,TXN_11588,SUCCESS,MATCH,18761.22,18761.22,MATCH,NONE,2026-05-06 23:19:50,0,,0
2744,TXN_11598,PENDING,MISSING_INTERNAL,46515.47,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2745,TXN_11732,SUCCESS,MATCH,17524.17,17524.17,MATCH,NONE,2026-05-06 23:19:50,0,,0
2746,TXN_11733,SUCCESS,MATCH,38691.9,38691.9,MATCH,NONE,2026-05-06 23:19:50,0,,0
2747,TXN_11887,FAILED ,MISSING_INTERNAL,14356.56,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2748,TXN_11891,SUCCESS,MATCH,39334.68,39334.68,MATCH,NONE,2026-05-06 23:19:50,0,,0
2749,TXN_12345,SUCCESS,MATCH,32941.73,32941.73,MATCH,NONE,2026-05-06 23:19:50,0,,0
2750,TXN_12434,SUCCESS,MATCH,28159.03,28159.03,MATCH,NONE,2026-05-06 23:19:50,0,,0
2751,TXN_12502,SUCCESS,MATCH,41255.83,41255.83,MATCH,NONE,2026-05-06 23:19:50,0,,0
2752,TXN_12635,SUCCESS,MATCH,10142.86,10142.86,MATCH,NONE,2026-05-06 23:19:50,0,,0
2753,TXN_12877,SUCCESS,MATCH,13036.06,13036.06,MATCH,NONE,2026-05-06 23:19:50,0,,0
2754,TXN_12879,SUCCESS,MATCH,215.5,215.5,MATCH,NONE,2026-05-06 23:19:50,0,,0
2755,TXN_13195,SUCCESS,MATCH,26372.42,26372.42,MATCH,NONE,2026-05-06 23:19:50,0,,0
2756,TXN_13306,SUCCESS,MATCH,15331.11,15331.11,MATCH,NONE,2026-05-06 23:19:50,0,,0
2757,TXN_13316,SUCCESS,MATCH,24577.1,24577.1,MATCH,NONE,2026-05-06 23:19:50,0,,0
2758,TXN_13546,SUCCESS,MATCH,39113.13,39113.13,MATCH,NONE,2026-05-06 23:19:50,0,,0
2759,TXN_13623,PENDING,MISSING_INTERNAL,12185.44,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2760,TXN_13653,SUCCESS,MATCH,24981.96,24981.96,MATCH,NONE,2026-05-06 23:19:50,0,,0
2761,TXN_13816,SUCCESS,MATCH,18866.35,18866.35,MATCH,NONE,2026-05-06 23:19:50,0,,0
2762,TXN_13989,SUCCESS,MATCH,39474.48,39474.48,MATCH,NONE,2026-05-06 23:19:50,0,,0
2763,TXN_14010,SUCCESS,MATCH,36747.53,36747.53,MATCH,NONE,2026-05-06 23:19:50,0,,0
2764,TXN_14056,SUCCESS,MATCH,45172.59,45172.59,MATCH,NONE,2026-05-06 23:19:50,0,,0
2765,TXN_14071,SUCCESS,MATCH,11593.45,11593.45,MATCH,NONE,2026-05-06 23:19:50,0,,0
2766,TXN_14237,FAILED ,MISSING_INTERNAL,8319.22,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2767,TXN_14720,SUCCESS,MATCH,10941.5,10941.5,MATCH,NONE,2026-05-06 23:19:50,0,,0
2768,TXN_14796,SUCCESS,MATCH,37894.28,37894.28,MATCH,NONE,2026-05-06 23:19:50,0,,0
2769,TXN_14835,SUCCESS,MATCH,3060.86,3060.86,MATCH,NONE,2026-05-06 23:19:50,0,,0
2770,TXN_14875,SUCCESS,MATCH,2493.04,2493.04,MATCH,NONE,2026-05-06 23:19:50,0,,0
2771,TXN_10015,SUCCESS,MATCH,3213.42,3213.42,MATCH,NONE,2026-05-06 23:19:50,0,,0
2772,TXN_10031,FAILED ,MISSING_INTERNAL,4802.14,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2773,TXN_10039,SUCCESS,MATCH,37327.15,37327.15,MATCH,NONE,2026-05-06 23:19:50,0,,0
2774,TXN_10045,SUCCESS,MATCH,14896.65,14896.65,MATCH,NONE,2026-05-06 23:19:50,0,,0
2775,TXN_10159,SUCCESS,MATCH,25743.09,25743.09,MATCH,NONE,2026-05-06 23:19:50,0,,0
2776,TXN_10161,SUCCESS,MATCH,33366.97,33366.97,MATCH,NONE,2026-05-06 23:19:50,0,,0
2777,TXN_10367,SUCCESS,MATCH,2530.38,2530.38,MATCH,NONE,2026-05-06 23:19:50,0,,0
2778,TXN_10434,SUCCESS,MATCH,43576.89,43576.89,MATCH,NONE,2026-05-06 23:19:50,0,,0
2779,TXN_10446,SUCCESS,MATCH,48613.27,48613.27,MATCH,NONE,2026-05-06 23:19:50,0,,0
2780,TXN_10818,SUCCESS,MATCH,44875.74,44875.74,MATCH,NONE,2026-05-06 23:19:50,0,,0
2781,TXN_10884,SUCCESS,MATCH,5976.46,5976.46,MATCH,NONE,2026-05-06 23:19:50,0,,0
2782,TXN_10958,SUCCESS,MATCH,27941.48,27941.48,MATCH,NONE,2026-05-06 23:19:50,0,,0
2783,TXN_11501,SUCCESS,MATCH,49979.37,49979.37,MATCH,NONE,2026-05-06 23:19:50,0,,0
2784,TXN_11577,SUCCESS,MATCH,375.14,375.14,MATCH,NONE,2026-05-06 23:19:50,0,,0
2785,TXN_11633,SUCCESS,MATCH,25077.9,25077.9,MATCH,NONE,2026-05-06 23:19:50,0,,0
2786,TXN_11709,SUCCESS,MATCH,18746.04,18746.04,MATCH,NONE,2026-05-06 23:19:50,0,,0
2787,TXN_11952,FAILED ,MISSING_INTERNAL,35866.97,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2788,TXN_12055,SUCCESS,MATCH,2168.56,2168.56,MATCH,NONE,2026-05-06 23:19:50,0,,0
2789,TXN_12063,SUCCESS,MATCH,12286.15,12286.15,MATCH,NONE,2026-05-06 23:19:50,0,,0
2790,TXN_12513,SUCCESS,MATCH,48558.1,48558.1,MATCH,NONE,2026-05-06 23:19:50,0,,0
2791,TXN_12821,SUCCESS,MATCH,35399.01,35399.01,MATCH,NONE,2026-05-06 23:19:50,0,,0
2792,TXN_12837,SUCCESS,MATCH,36463.04,36463.04,MATCH,NONE,2026-05-06 23:19:50,0,,0
2793,TXN_13222,SUCCESS,MATCH,12136.19,12136.19,MATCH,NONE,2026-05-06 23:19:50,0,,0
2794,TXN_13240,SUCCESS,MATCH,39622.13,39622.13,MATCH,NONE,2026-05-06 23:19:50,0,,0
2795,TXN_13381,FAILED ,MISSING_INTERNAL,7473.48,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2796,TXN_13762,FAILED ,MISSING_INTERNAL,9107.59,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2797,TXN_13929,SUCCESS,MATCH,41404.73,41404.73,MATCH,NONE,2026-05-06 23:19:50,0,,0
2798,TXN_13940,PENDING,MISSING_INTERNAL,46042.33,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2799,TXN_13973,FAILED ,MISSING_INTERNAL,43821.24,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2800,TXN_14029,SUCCESS,MATCH,48897.43,48897.43,MATCH,NONE,2026-05-06 23:19:50,0,,0
2801,TXN_14141,SUCCESS,MATCH,11445.59,11445.59,MATCH,NONE,2026-05-06 23:19:50,0,,0
2802,TXN_14260,SUCCESS,MATCH,27009.2,27009.2,MATCH,NONE,2026-05-06 23:19:50,0,,0
2803,TXN_14335,FAILED ,MISSING_INTERNAL,40725.63,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2804,TXN_10030,SUCCESS,MATCH,41856.42,41856.42,MATCH,NONE,2026-05-06 23:19:50,0,,0
2805,TXN_10040,FAILED ,MISSING_INTERNAL,13391.65,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2806,TXN_10260,SUCCESS,MATCH,7438.29,7438.29,MATCH,NONE,2026-05-06 23:19:50,0,,0
2807,TXN_10315,FAILED ,MISSING_INTERNAL,38825.89,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2808,TXN_10380,SUCCESS,MATCH,46388.37,46388.37,MATCH,NONE,2026-05-06 23:19:50,0,,0
2809,TXN_10443,SUCCESS,MATCH,33434.28,33434.28,MATCH,NONE,2026-05-06 23:19:50,0,,0
2810,TXN_10469,SUCCESS,MATCH,17404.57,17404.57,MATCH,NONE,2026-05-06 23:19:50,0,,0
2811,TXN_10486,SUCCESS,MATCH,48276.53,48276.53,MATCH,NONE,2026-05-06 23:19:50,0,,0
2812,TXN_10817,SUCCESS,MATCH,18464.34,18464.34,MATCH,NONE,2026-05-06 23:19:50,0,,0
2813,TXN_11175,SUCCESS,MATCH,35568.25,35568.25,MATCH,NONE,2026-05-06 23:19:50,0,,0
2814,TXN_11269,SUCCESS,MATCH,22126.54,22126.54,MATCH,NONE,2026-05-06 23:19:50,0,,0
2815,TXN_11628,SUCCESS,MATCH,45438.13,45438.13,MATCH,NONE,2026-05-06 23:19:50,0,,0
2816,TXN_12032,SUCCESS,MATCH,5499.6,5499.6,MATCH,NONE,2026-05-06 23:19:50,0,,0
2817,TXN_12364,SUCCESS,MATCH,36597.66,36597.66,MATCH,NONE,2026-05-06 23:19:50,0,,0
2818,TXN_12486,SUCCESS,MATCH,18956.67,18956.67,MATCH,NONE,2026-05-06 23:19:50,0,,0
2819,TXN_12739,SUCCESS,MATCH,8057.83,8057.83,MATCH,NONE,2026-05-06 23:19:50,0,,0
2820,TXN_13442,SUCCESS,MATCH,18869.12,18869.12,MATCH,NONE,2026-05-06 23:19:50,0,,0
2821,TXN_13457,SUCCESS,MATCH,35132.04,35132.04,MATCH,NONE,2026-05-06 23:19:50,0,,0
2822,TXN_13487,PENDING,MISSING_INTERNAL,26900.92,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2823,TXN_14209,SUCCESS,MATCH,21881.52,21881.52,MATCH,NONE,2026-05-06 23:19:50,0,,0
2824,TXN_14321,SUCCESS,MATCH,22681.63,22681.63,MATCH,NONE,2026-05-06 23:19:50,0,,0
2825,TXN_14582,SUCCESS,MATCH,32188.12,32188.12,MATCH,NONE,2026-05-06 23:19:50,0,,0
2826,TXN_14818,SUCCESS,MATCH,23400.35,23400.35,MATCH,NONE,2026-05-06 23:19:50,0,,0
2827,TXN_14912,SUCCESS,MATCH,28618.91,28618.91,MATCH,NONE,2026-05-06 23:19:50,0,,0
2828,TXN_10037,SUCCESS,MATCH,30994.93,30994.93,MATCH,NONE,2026-05-06 23:19:50,0,,0
2829,TXN_10397,SUCCESS,MATCH,23488.9,23488.9,MATCH,NONE,2026-05-06 23:19:50,0,,0
2830,TXN_10432,SUCCESS,MATCH,45229.4,45229.4,MATCH,NONE,2026-05-06 23:19:50,0,,0
2831,TXN_10545,FAILED ,MISSING_INTERNAL,5888.01,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2832,TXN_10659,SUCCESS,MATCH,39772.03,39772.03,MATCH,NONE,2026-05-06 23:19:50,0,,0
2833,TXN_10748,SUCCESS,MATCH,5124.5,5124.5,MATCH,NONE,2026-05-06 23:19:50,0,,0
2834,TXN_11328,SUCCESS,MATCH,45342.65,45342.65,MATCH,NONE,2026-05-06 23:19:50,0,,0
2835,TXN_11512,SUCCESS,MATCH,16039.88,16039.88,MATCH,NONE,2026-05-06 23:19:50,0,,0
2836,TXN_11586,SUCCESS,MATCH,27373.36,27373.36,MATCH,NONE,2026-05-06 23:19:50,0,,0
2837,TXN_11591,SUCCESS,MATCH,1451.88,1451.88,MATCH,NONE,2026-05-06 23:19:50,0,,0
2838,TXN_11637,SUCCESS,MATCH,26014.41,26014.41,MATCH,NONE,2026-05-06 23:19:50,0,,0
2839,TXN_11643,SUCCESS,MATCH,20838.13,20838.13,MATCH,NONE,2026-05-06 23:19:50,0,,0
2840,TXN_11667,SUCCESS,MATCH,4960.99,4960.99,MATCH,NONE,2026-05-06 23:19:50,0,,0
2841,TXN_11832,SUCCESS,MATCH,35082.36,35082.36,MATCH,NONE,2026-05-06 23:19:50,0,,0
2842,TXN_11937,SUCCESS,MATCH,26021.09,26021.09,MATCH,NONE,2026-05-06 23:19:50,0,,0
2843,TXN_12875,SUCCESS,MATCH,21440.19,21440.19,MATCH,NONE,2026-05-06 23:19:50,0,,0
2844,TXN_13565,SUCCESS,MATCH,18725.87,18725.87,MATCH,NONE,2026-05-06 23:19:50,0,,0
2845,TXN_13885,PENDING,MISSING_INTERNAL,12725.25,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2846,TXN_13892,SUCCESS,MATCH,25265.39,25265.39,MATCH,NONE,2026-05-06 23:19:50,0,,0
2847,TXN_14687,SUCCESS,MATCH,36239.25,36239.25,MATCH,NONE,2026-05-06 23:19:50,0,,0
2848,TXN_14901,SUCCESS,MATCH,26095.03,26095.03,MATCH,NONE,2026-05-06 23:19:50,0,,0
2849,TXN_10382,SUCCESS,MATCH,1097.6,1097.6,MATCH,NONE,2026-05-06 23:19:50,0,,0
2850,TXN_10442,SUCCESS,MATCH,2151.23,2151.23,MATCH,NONE,2026-05-06 23:19:50,0,,0
2851,TXN_10522,SUCCESS,MATCH,1409.51,1409.51,MATCH,NONE,2026-05-06 23:19:50,0,,0
2852,TXN_10719,PENDING,MISSING_INTERNAL,14140.46,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2853,TXN_11200,SUCCESS,MATCH,15749.37,15749.37,MATCH,NONE,2026-05-06 23:19:50,0,,0
2854,TXN_11221,SUCCESS,MATCH,34478.72,34478.72,MATCH,NONE,2026-05-06 23:19:50,0,,0
2855,TXN_11389,SUCCESS,MATCH,18202.27,18202.27,MATCH,NONE,2026-05-06 23:19:50,0,,0
2856,TXN_11451,SUCCESS,MATCH,5024.27,5024.27,MATCH,NONE,2026-05-06 23:19:50,0,,0
2857,TXN_11730,SUCCESS,MATCH,40473.74,40473.74,MATCH,NONE,2026-05-06 23:19:50,0,,0
2858,TXN_11806,SUCCESS,MATCH,10967.25,10967.25,MATCH,NONE,2026-05-06 23:19:50,0,,0
2859,TXN_12300,SUCCESS,MATCH,33589.25,33589.25,MATCH,NONE,2026-05-06 23:19:50,0,,0
2860,TXN_12543,SUCCESS,MATCH,29201.97,29201.97,MATCH,NONE,2026-05-06 23:19:50,0,,0
2861,TXN_13315,SUCCESS,MATCH,24814.1,24814.1,MATCH,NONE,2026-05-06 23:19:50,0,,0
2862,TXN_13344,SUCCESS,MATCH,25407.06,25407.06,MATCH,NONE,2026-05-06 23:19:50,0,,0
2863,TXN_14109,SUCCESS,MATCH,3286.04,3286.04,MATCH,NONE,2026-05-06 23:19:50,0,,0
2864,TXN_14315,SUCCESS,MATCH,35171.45,35171.45,MATCH,NONE,2026-05-06 23:19:50,0,,0
2865,TXN_14423,SUCCESS,MATCH,28589.45,28589.45,MATCH,NONE,2026-05-06 23:19:50,0,,0
2866,TXN_14605,SUCCESS,MATCH,24134.29,24134.29,MATCH,NONE,2026-05-06 23:19:50,0,,0
2867,TXN_14826,SUCCESS,MATCH,15028.55,15028.55,MATCH,NONE,2026-05-06 23:19:50,0,,0
2868,TXN_14908,SUCCESS,MATCH,23821.16,23821.16,MATCH,NONE,2026-05-06 23:19:50,0,,0
2869,TXN_14974,SUCCESS,MATCH,33079.57,33079.57,MATCH,NONE,2026-05-06 23:19:50,0,,0
2870,TXN_10235,SUCCESS,MATCH,46548.39,46548.39,MATCH,NONE,2026-05-06 23:19:50,0,,0
2871,TXN_10399,SUCCESS,MATCH,4105.73,4105.73,MATCH,NONE,2026-05-06 23:19:50,0,,0
2872,TXN_11007,SUCCESS,MATCH,34542.34,34542.34,MATCH,NONE,2026-05-06 23:19:50,0,,0
2873,TXN_11226,SUCCESS,MATCH,27748.77,27748.77,MATCH,NONE,2026-05-06 23:19:50,0,,0
2874,TXN_11338,SUCCESS,MATCH,7929.82,7929.82,MATCH,NONE,2026-05-06 23:19:50,0,,0
2875,TXN_11632,SUCCESS,MATCH,49220.45,49220.45,MATCH,NONE,2026-05-06 23:19:50,0,,0
2876,TXN_11740,SUCCESS,MATCH,30439.41,30439.41,MATCH,NONE,2026-05-06 23:19:50,0,,0
2877,TXN_12107,SUCCESS,MATCH,43952.4,43952.4,MATCH,NONE,2026-05-06 23:19:50,0,,0
2878,TXN_12624,SUCCESS,MATCH,45722.81,45722.81,MATCH,NONE,2026-05-06 23:19:50,0,,0
2879,TXN_12935,FAILED ,MISSING_INTERNAL,25777.5,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2880,TXN_13028,SUCCESS,MATCH,15363.64,15363.64,MATCH,NONE,2026-05-06 23:19:50,0,,0
2881,TXN_13286,FAILED ,MISSING_INTERNAL,37673.63,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2882,TXN_13540,SUCCESS,MATCH,22600.49,22600.49,MATCH,NONE,2026-05-06 23:19:50,0,,0
2883,TXN_13683,SUCCESS,MATCH,19490.17,19490.17,MATCH,NONE,2026-05-06 23:19:50,0,,0
2884,TXN_14534,SUCCESS,MATCH,42555.68,42555.68,MATCH,NONE,2026-05-06 23:19:50,0,,0
2885,TXN_14734,FAILED ,MISSING_INTERNAL,33721.39,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2886,TXN_14748,SUCCESS,MATCH,20223.65,20223.65,MATCH,NONE,2026-05-06 23:19:50,0,,0
2887,TXN_14754,SUCCESS,MATCH,30176.2,30176.2,MATCH,NONE,2026-05-06 23:19:50,0,,0
2888,TXN_14843,SUCCESS,MATCH,1409.59,1409.59,MATCH,NONE,2026-05-06 23:19:50,0,,0
2889,TXN_10089,SUCCESS,MATCH,46276.45,46276.45,MATCH,NONE,2026-05-06 23:19:50,0,,0
2890,TXN_10194,SUCCESS,MATCH,28652.33,28652.33,MATCH,NONE,2026-05-06 23:19:50,0,,0
2891,TXN_10554,SUCCESS,MATCH,16267.64,16267.64,MATCH,NONE,2026-05-06 23:19:50,0,,0
2892,TXN_10730,FAILED ,MISSING_INTERNAL,10738.42,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2893,TXN_11005,SUCCESS,MATCH,34930.91,34930.91,MATCH,NONE,2026-05-06 23:19:50,0,,0
2894,TXN_11076,SUCCESS,MATCH,7179.39,7179.39,MATCH,NONE,2026-05-06 23:19:50,0,,0
2895,TXN_11531,SUCCESS,MATCH,34736.22,34736.22,MATCH,NONE,2026-05-06 23:19:50,0,,0
2896,TXN_11642,SUCCESS,MATCH,9724.96,9724.96,MATCH,NONE,2026-05-06 23:19:50,0,,0
2897,TXN_11677,SUCCESS,MATCH,10401.51,10401.51,MATCH,NONE,2026-05-06 23:19:50,0,,0
2898,TXN_11999,FAILED ,MISSING_INTERNAL,28668.0,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2899,TXN_12019,SUCCESS,MATCH,25609.27,25609.27,MATCH,NONE,2026-05-06 23:19:50,0,,0
2900,TXN_12286,SUCCESS,MATCH,47611.74,47611.74,MATCH,NONE,2026-05-06 23:19:50,0,,0
2901,TXN_12481,SUCCESS,MATCH,9300.67,9300.67,MATCH,NONE,2026-05-06 23:19:50,0,,0
2902,TXN_12652,SUCCESS,MATCH,30871.81,30871.81,MATCH,NONE,2026-05-06 23:19:50,0,,0
2903,TXN_12723,SUCCESS,MATCH,25633.92,25633.92,MATCH,NONE,2026-05-06 23:19:50,0,,0
2904,TXN_12802,FAILED ,MISSING_INTERNAL,2462.09,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
2905,TXN_12818,SUCCESS,MATCH,35608.69,35608.69,MATCH,NONE,2026-05-06 23:19:50,0,,0
