log_id,gtw_txn_id,gateway_id,amount,status,log_timestamp,processed_flag
2802,TXN_12789,1.0,48998.93,SUCCESS,2026-04-01 16:10:44,1
2803,TXN_12790,1.0,11017.71,SUCCESS,2026-04-01 20:12:08,1
2804,TXN_12791,1.0,5847.68,SUCCESS,2026-04-01 23:23:32,1
2805,TXN_12792,1.0,26650.67,SUCCESS,2026-04-01 12:11:17,1
2806,TXN_12793,1.0,4610.75,SUCCESS,2026-04-01 18:10:39,1
2807,TXN_12794,1.0,32645.91,SUCCESS,2026-04-03 11:24:56,1
2808,TXN_12795,1.0,9345.59,SUCCESS,2026-04-02 02:19:24,1
2809,TXN_12796,1.0,39227.28,SUCCESS,2026-04-01 12:28:07,1
2810,TXN_12797,1.0,1793.74,FAILED,2026-04-02 23:50:01,1
2811,TXN_12798,1.0,21922.33,SUCCESS,2026-04-02 03:19:22,1
2812,TXN_12799,1.0,23775.82,FAILED,2026-04-02 08:39:11,1
2813,TXN_12800,1.0,31379.17,SUCCESS,2026-04-03 05:53:01,1
2814,TXN_12801,1.0,47624.68,SUCCESS,2026-04-03 04:11:58,1
2815,TXN_12802,1.0,2462.09,FAILED,2026-04-03 07:10:34,1
2816,TXN_12803,1.0,34078.33,SUCCESS,2026-04-01 13:34:58,1
2817,TXN_12804,1.0,36984.2,SUCCESS,2026-04-02 05:17:42,1
2818,TXN_12805,1.0,39736.62,FAILED,2026-04-03 01:52:34,1
2819,TXN_12806,1.0,5557.81,SUCCESS,2026-04-02 20:22:41,1
2820,TXN_12807,1.0,3817.04,SUCCESS,2026-04-02 11:24:23,1
2821,TXN_12808,1.0,47621.29,SUCCESS,2026-04-01 18:36:11,1
2822,TXN_12809,1.0,44756.92,SUCCESS,2026-04-03 11:20:10,1
2823,TXN_12810,1.0,38380.26,SUCCESS,2026-04-02 02:01:32,1
2824,TXN_12811,1.0,2228.82,SUCCESS,2026-04-02 07:55:42,1
2825,TXN_12812,1.0,14563.38,SUCCESS,2026-04-03 17:10:10,1
2826,TXN_12813,1.0,5777.66,SUCCESS,2026-04-03 14:29:25,1
2827,TXN_12814,1.0,2347.55,SUCCESS,2026-04-03 12:15:27,1
2828,TXN_12815,1.0,49498.7,PENDING,2026-04-03 07:39:16,1
2829,TXN_12816,1.0,43069.83,SUCCESS,2026-04-03 11:07:28,1
2830,TXN_12817,1.0,3084.01,SUCCESS,2026-04-03 01:00:59,1
2831,TXN_12818,1.0,35608.69,SUCCESS,2026-04-02 21:46:20,1
2832,TXN_12819,1.0,424.7,SUCCESS,2026-04-02 21:46:45,1
2833,TXN_12820,1.0,25517.02,SUCCESS,2026-04-02 00:11:01,1
2834,TXN_12821,1.0,35399.01,SUCCESS,2026-04-02 17:53:40,1
2835,TXN_12822,1.0,22751.13,SUCCESS,2026-04-03 07:27:09,1
2836,TXN_12823,1.0,19230.21,SUCCESS,2026-04-02 18:24:04,1
2837,TXN_12824,1.0,24929.96,SUCCESS,2026-04-01 22:42:31,1
2838,TXN_12825,1.0,2164.66,SUCCESS,2026-04-03 01:01:20,1
2839,TXN_12826,1.0,27042.39,SUCCESS,2026-04-01 22:16:45,1
2840,TXN_12827,1.0,30856.05,FAILED,2026-04-03 03:14:58,1
2841,TXN_12828,1.0,41006.51,SUCCESS,2026-04-03 11:33:31,1
2842,TXN_12829,1.0,39681.39,SUCCESS,2026-04-02 22:02:57,1
2843,TXN_12830,1.0,48245.55,SUCCESS,2026-04-02 14:00:36,1
2844,TXN_12831,1.0,15127.0,SUCCESS,2026-04-01 11:58:13,1
2845,TXN_12832,1.0,16195.79,SUCCESS,2026-04-01 19:10:41,1
2846,TXN_12833,1.0,26342.59,SUCCESS,2026-04-03 04:58:19,1
2847,TXN_12834,1.0,19740.71,SUCCESS,2026-04-02 01:52:38,1
2848,TXN_12835,1.0,19790.58,SUCCESS,2026-04-03 00:58:03,1
2849,TXN_12836,1.0,27775.95,SUCCESS,2026-04-03 08:22:31,1
2850,TXN_12837,1.0,36463.04,SUCCESS,2026-04-03 16:42:51,1
2851,TXN_12838,1.0,27797.93,SUCCESS,2026-04-01 15:35:54,1
2852,TXN_12839,1.0,33317.26,SUCCESS,2026-04-02 01:51:33,1
2853,TXN_12840,1.0,6126.88,SUCCESS,2026-04-02 13:40:55,1
2854,TXN_12841,1.0,22161.52,SUCCESS,2026-04-03 01:55:12,1
2855,TXN_12842,1.0,5511.25,SUCCESS,2026-04-02 14:17:59,1
2856,TXN_12843,1.0,30592.83,SUCCESS,2026-04-02 16:59:46,1
2857,TXN_12844,1.0,5282.26,SUCCESS,2026-04-03 15:32:58,1
2858,TXN_12845,1.0,35228.84,PENDING,2026-04-03 14:56:51,1
2859,TXN_12846,1.0,32227.13,SUCCESS,2026-04-02 07:16:33,1
2860,TXN_12847,1.0,10666.49,SUCCESS,2026-04-03 11:18:00,1
2861,TXN_12848,1.0,33807.02,SUCCESS,2026-04-03 16:49:37,1
2862,TXN_12849,1.0,48831.19,SUCCESS,2026-04-02 10:43:29,1
2863,TXN_12850,1.0,33405.2,FAILED,2026-04-02 02:25:12,1
2864,TXN_12851,1.0,40482.07,SUCCESS,2026-04-02 13:28:15,1
2865,TXN_12852,1.0,46394.76,SUCCESS,2026-04-03 13:47:33,1
2866,TXN_12853,1.0,36481.31,SUCCESS,2026-04-02 23:05:07,1
2867,TXN_12854,1.0,9994.37,SUCCESS,2026-04-02 00:56:44,1
2868,TXN_12855,1.0,21845.96,SUCCESS,2026-04-01 18:24:20,1
2869,TXN_12856,1.0,42381.09,SUCCESS,2026-04-03 04:05:48,1
2870,TXN_12857,1.0,23303.93,SUCCESS,2026-04-01 12:07:24,1
2871,TXN_12858,1.0,34421.82,SUCCESS,2026-04-02 09:13:45,1
2872,TXN_12859,1.0,5623.62,SUCCESS,2026-04-02 09:08:19,1
2873,TXN_12860,1.0,27464.36,FAILED,2026-04-02 12:59:21,1
2874,TXN_12861,1.0,21197.22,SUCCESS,2026-04-03 13:43:09,1
2875,TXN_12862,1.0,40448.21,SUCCESS,2026-04-02 17:30:48,1
2876,TXN_12863,1.0,9072.52,SUCCESS,2026-04-02 09:14:39,1
2877,TXN_12864,1.0,28610.58,SUCCESS,2026-04-01 23:12:12,1
2878,TXN_12865,1.0,41810.85,SUCCESS,2026-04-01 11:18:15,1
2879,TXN_12866,1.0,31253.34,SUCCESS,2026-04-01 13:21:06,1
2880,TXN_12867,1.0,12991.79,SUCCESS,2026-04-01 20:49:46,1
2881,TXN_12868,1.0,17375.83,SUCCESS,2026-04-01 19:00:37,1
2882,TXN_12869,1.0,5659.14,SUCCESS,2026-04-03 07:19:13,1
2883,TXN_12870,1.0,35462.72,SUCCESS,2026-04-02 19:23:23,1
2884,TXN_12871,1.0,45848.2,SUCCESS,2026-04-02 02:39:41,1
2885,TXN_12872,1.0,48986.86,SUCCESS,2026-04-03 12:26:23,1
2886,TXN_12873,1.0,29857.49,SUCCESS,2026-04-02 14:34:43,1
2887,TXN_12874,1.0,25302.28,SUCCESS,2026-04-02 00:26:55,1
2888,TXN_12875,1.0,21440.19,SUCCESS,2026-04-02 05:35:33,1
2889,TXN_12876,1.0,37981.09,FAILED,2026-04-01 19:55:36,1
2890,TXN_12877,1.0,13036.06,SUCCESS,2026-04-02 20:01:37,1
2891,TXN_12878,1.0,3569.2,SUCCESS,2026-04-02 05:22:50,1
2892,TXN_12879,1.0,215.5,SUCCESS,2026-04-03 11:01:32,1
2893,TXN_12880,1.0,40358.81,SUCCESS,2026-04-01 20:56:40,1
2894,TXN_12881,1.0,26309.43,SUCCESS,2026-04-03 16:07:34,1
2895,TXN_12882,1.0,26708.9,SUCCESS,2026-04-03 14:35:30,1
2896,TXN_12883,1.0,25113.34,SUCCESS,2026-04-03 04:47:38,1
2897,TXN_12884,1.0,43262.33,SUCCESS,2026-04-03 14:45:54,1
2898,TXN_12885,1.0,39440.21,SUCCESS,2026-04-03 08:16:16,1
2899,TXN_12886,1.0,45045.07,SUCCESS,2026-04-01 11:25:47,1
2900,TXN_12887,1.0,42413.74,SUCCESS,2026-04-02 16:03:06,1
2901,TXN_12888,1.0,43910.2,SUCCESS,2026-04-02 05:04:40,1
2902,TXN_12889,1.0,45605.1,PENDING,2026-04-03 03:03:34,1
2903,TXN_12890,1.0,13348.33,SUCCESS,2026-04-02 14:39:58,1
2904,TXN_12891,1.0,14024.59,FAILED,2026-04-02 04:52:48,1
2905,TXN_12892,1.0,6216.97,SUCCESS,2026-04-01 14:22:56,1
2906,TXN_12893,1.0,47212.01,SUCCESS,2026-04-01 17:32:54,1
2907,TXN_12894,1.0,5092.51,SUCCESS,2026-04-03 13:10:04,1
2908,TXN_12895,1.0,28605.47,SUCCESS,2026-04-01 13:13:06,1
2909,TXN_12896,1.0,32641.95,SUCCESS,2026-04-02 19:24:14,1
2910,TXN_12897,1.0,9899.61,SUCCESS,2026-04-02 08:23:56,1
2911,TXN_12898,1.0,48716.78,SUCCESS,2026-04-03 12:24:37,1
2912,TXN_12899,1.0,27073.7,SUCCESS,2026-04-03 04:43:15,1
2913,TXN_12900,1.0,40566.3,SUCCESS,2026-04-02 07:14:07,1
2914,TXN_12901,1.0,49741.35,SUCCESS,2026-04-01 17:43:29,1
2915,TXN_12902,1.0,27108.58,FAILED,2026-04-02 20:26:49,1
2916,TXN_12903,1.0,26785.45,FAILED,2026-04-03 01:13:00,1
2917,TXN_12904,1.0,2216.36,SUCCESS,2026-04-03 04:07:11,1
2918,TXN_12905,1.0,44105.01,SUCCESS,2026-04-03 06:23:39,1
2919,TXN_12906,1.0,15329.92,SUCCESS,2026-04-03 01:15:47,1
2920,TXN_12907,1.0,14236.13,FAILED,2026-04-03 15:34:52,1
2921,TXN_12908,1.0,37871.21,SUCCESS,2026-04-02 14:47:49,1
2922,TXN_12909,1.0,37271.73,SUCCESS,2026-04-01 23:06:17,1
2923,TXN_12910,1.0,34007.68,PENDING,2026-04-02 18:24:38,1
2924,TXN_12911,1.0,43150.7,SUCCESS,2026-04-03 10:16:51,1
2925,TXN_12912,1.0,371.73,SUCCESS,2026-04-01 22:20:30,1
2926,TXN_12913,1.0,44142.64,SUCCESS,2026-04-02 13:04:38,1
2927,TXN_12914,1.0,34525.88,SUCCESS,2026-04-01 20:04:24,1
2928,TXN_12915,1.0,7075.1,FAILED,2026-04-03 03:48:42,1
2929,TXN_12916,1.0,35643.71,SUCCESS,2026-04-01 19:46:36,1
2930,TXN_12917,1.0,29726.55,SUCCESS,2026-04-03 17:12:40,1
2931,TXN_12918,1.0,17794.1,SUCCESS,2026-04-02 19:50:46,1
2932,TXN_12919,1.0,16803.25,SUCCESS,2026-04-03 06:05:42,1
2933,TXN_12920,1.0,40694.62,SUCCESS,2026-04-01 12:38:49,1
2934,TXN_12921,1.0,45252.36,SUCCESS,2026-04-01 20:37:44,1
2935,TXN_12922,1.0,14740.17,SUCCESS,2026-04-03 02:56:05,1
2936,TXN_12923,1.0,2105.68,FAILED,2026-04-02 20:54:22,1
2937,TXN_12924,1.0,35681.29,SUCCESS,2026-04-02 03:55:31,1
2938,TXN_12925,1.0,24766.57,SUCCESS,2026-04-03 15:27:04,1
2939,TXN_12926,1.0,37964.42,SUCCESS,2026-04-01 15:01:17,1
2940,TXN_12927,1.0,19488.29,SUCCESS,2026-04-03 08:19:45,1
2941,TXN_12928,1.0,1789.42,SUCCESS,2026-04-02 23:20:29,1
2942,TXN_12929,1.0,23133.43,SUCCESS,2026-04-03 12:14:31,1
2943,TXN_12930,1.0,35344.28,FAILED,2026-04-02 01:23:34,1
2944,TXN_12931,1.0,41871.77,SUCCESS,2026-04-01 19:46:53,1
2945,TXN_12932,1.0,27408.0,SUCCESS,2026-04-02 06:12:21,1
2946,TXN_12933,1.0,43939.86,SUCCESS,2026-04-02 23:07:38,1
2947,TXN_12934,1.0,20676.01,SUCCESS,2026-04-03 07:53:31,1
2948,TXN_12935,1.0,25777.5,FAILED,2026-04-01 11:43:02,1
2949,TXN_12936,1.0,19607.41,SUCCESS,2026-04-02 20:06:20,1
2950,TXN_12937,1.0,24492.16,FAILED,2026-04-02 10:00:02,1
2951,TXN_12938,1.0,30244.57,SUCCESS,2026-04-02 07:02:33,1
2952,TXN_12939,1.0,17485.7,SUCCESS,2026-04-01 11:21:03,1
2953,TXN_12940,1.0,46547.49,SUCCESS,2026-04-01 15:52:36,1
2954,TXN_12941,1.0,24147.47,SUCCESS,2026-04-02 05:49:32,1
2955,TXN_12942,1.0,16495.84,SUCCESS,2026-04-03 07:30:37,1
2956,TXN_12943,1.0,31233.33,SUCCESS,2026-04-03 01:01:49,1
2957,TXN_12944,1.0,41259.15,SUCCESS,2026-04-01 19:34:58,1
2958,TXN_12945,1.0,3482.73,SUCCESS,2026-04-01 20:14:46,1
2959,TXN_12946,1.0,45456.96,SUCCESS,2026-04-03 15:02:18,1
2960,TXN_12947,1.0,33918.71,SUCCESS,2026-04-02 21:33:13,1
2961,TXN_12948,1.0,5943.24,SUCCESS,2026-04-02 07:24:20,1
2962,TXN_12949,1.0,47867.87,SUCCESS,2026-04-01 16:18:31,1
2963,TXN_12950,1.0,22336.95,SUCCESS,2026-04-02 21:41:36,1
2964,TXN_12951,1.0,47027.59,SUCCESS,2026-04-03 09:59:38,1
2965,TXN_12952,1.0,44099.95,PENDING,2026-04-01 23:43:54,1
2966,TXN_12953,1.0,41228.23,FAILED,2026-04-02 15:33:51,1
2967,TXN_12954,1.0,23061.81,SUCCESS,2026-04-01 12:48:55,1
2968,TXN_12955,1.0,21658.11,SUCCESS,2026-04-03 01:46:21,1
2969,TXN_12956,1.0,49469.92,SUCCESS,2026-04-02 14:34:25,1
2970,TXN_12957,1.0,30987.24,FAILED,2026-04-02 11:56:40,1
2971,TXN_12958,1.0,26411.08,PENDING,2026-04-02 06:10:52,1
2972,TXN_12959,1.0,2582.88,SUCCESS,2026-04-02 07:03:02,1
2973,TXN_12960,1.0,9539.08,SUCCESS,2026-04-02 04:45:49,1
2974,TXN_12961,1.0,40040.82,SUCCESS,2026-04-03 03:48:58,1
2975,TXN_12962,1.0,23415.83,SUCCESS,2026-04-02 20:04:09,1
2976,TXN_12963,1.0,44493.12,FAILED,2026-04-03 13:46:54,1
2977,TXN_12964,1.0,18745.59,SUCCESS,2026-04-02 22:56:58,1
2978,TXN_12965,1.0,45915.78,SUCCESS,2026-04-01 18:01:26,1
2979,TXN_12966,1.0,34312.13,PENDING,2026-04-02 15:10:14,1
2980,TXN_12967,1.0,29603.4,SUCCESS,2026-04-03 10:31:06,1
2981,TXN_12968,1.0,23950.99,SUCCESS,2026-04-03 06:20:31,1
2982,TXN_12969,1.0,48727.72,FAILED,2026-04-01 11:57:49,1
2983,TXN_12970,1.0,4869.21,SUCCESS,2026-04-03 06:47:00,1
2984,TXN_12971,1.0,15251.92,SUCCESS,2026-04-03 01:22:14,1
2985,TXN_12972,1.0,29945.27,SUCCESS,2026-04-02 16:39:42,1
2986,TXN_12973,1.0,37732.56,SUCCESS,2026-04-02 05:21:49,1
2987,TXN_12974,1.0,32949.93,SUCCESS,2026-04-01 15:06:25,1
2988,TXN_12975,1.0,18354.08,SUCCESS,2026-04-02 21:51:59,1
2989,TXN_12976,1.0,21953.98,SUCCESS,2026-04-01 10:37:44,1
2990,TXN_12977,1.0,10563.03,SUCCESS,2026-04-03 05:34:54,1
2991,TXN_12978,1.0,24382.07,SUCCESS,2026-04-02 16:20:37,1
2992,TXN_12979,1.0,18347.81,PENDING,2026-04-03 16:22:27,1
2993,TXN_12980,1.0,36697.66,SUCCESS,2026-04-01 19:04:49,1
2994,TXN_12981,1.0,13235.45,SUCCESS,2026-04-02 16:20:24,1
2995,TXN_12982,1.0,39437.52,SUCCESS,2026-04-02 07:29:49,1
2996,TXN_12983,1.0,36197.66,SUCCESS,2026-04-03 00:51:13,1
2997,TXN_12984,1.0,44898.6,FAILED,2026-04-02 04:31:34,1
2998,TXN_12985,1.0,6123.73,SUCCESS,2026-04-03 15:24:48,1
2999,TXN_12986,1.0,16656.61,SUCCESS,2026-04-02 12:09:16,1
3000,TXN_12987,1.0,6054.94,FAILED,2026-04-02 03:54:54,1
3001,TXN_12988,1.0,40764.25,SUCCESS,2026-04-01 14:33:53,1
3002,TXN_12989,1.0,41550.03,SUCCESS,2026-04-02 16:51:54,1
3003,TXN_12990,1.0,13543.45,SUCCESS,2026-04-03 17:24:46,1
3004,TXN_12991,1.0,10240.09,FAILED,2026-04-03 00:47:27,1
3005,TXN_12992,1.0,21617.47,SUCCESS,2026-04-02 04:54:47,1
3006,TXN_12993,1.0,40602.71,SUCCESS,2026-04-02 21:21:36,1
3007,TXN_12994,1.0,31082.62,SUCCESS,2026-04-02 12:09:01,1
3008,TXN_12995,1.0,25107.04,SUCCESS,2026-04-02 19:34:40,1
3009,TXN_12996,1.0,37912.68,SUCCESS,2026-04-03 05:46:57,1
3010,TXN_12997,1.0,29406.13,SUCCESS,2026-04-03 12:16:28,1
3011,TXN_12998,1.0,8969.85,FAILED,2026-04-01 18:56:22,1
3012,TXN_12999,1.0,31461.33,FAILED,2026-04-03 11:28:42,1
3013,TXN_13000,1.0,15955.14,SUCCESS,2026-04-03 15:31:34,1
3014,TXN_13001,1.0,28773.06,SUCCESS,2026-04-02 08:11:10,1
3015,TXN_13002,1.0,42645.14,SUCCESS,2026-04-02 22:05:38,1
3016,TXN_13003,1.0,43228.74,SUCCESS,2026-04-02 14:20:43,1
3017,TXN_13004,1.0,47801.21,SUCCESS,2026-04-02 19:49:19,1
3018,TXN_13005,1.0,13254.46,SUCCESS,2026-04-01 20:25:20,1
3019,TXN_13006,1.0,5010.35,SUCCESS,2026-04-03 15:17:53,1
3020,TXN_13007,1.0,27760.01,SUCCESS,2026-04-02 06:58:21,1
3021,TXN_13008,1.0,38795.98,SUCCESS,2026-04-02 09:45:25,1
3022,TXN_13009,1.0,12420.65,SUCCESS,2026-04-02 02:41:44,1
3023,TXN_13010,1.0,27405.32,SUCCESS,2026-04-01 11:31:43,1
3024,TXN_13011,1.0,25486.92,SUCCESS,2026-04-02 13:18:20,1
3025,TXN_13012,1.0,19989.69,FAILED,2026-04-01 22:08:03,1
3026,TXN_13013,1.0,11516.11,SUCCESS,2026-04-01 13:16:46,1
3027,TXN_13014,1.0,11497.0,SUCCESS,2026-04-02 19:09:06,1
3028,TXN_13015,1.0,24766.94,SUCCESS,2026-04-02 23:43:47,1
3029,TXN_13016,1.0,22281.64,SUCCESS,2026-04-03 16:16:17,1
3030,TXN_13017,1.0,49821.66,SUCCESS,2026-04-03 07:52:01,1
3031,TXN_13018,1.0,18837.56,SUCCESS,2026-04-01 19:32:08,1
3032,TXN_13019,1.0,38158.16,SUCCESS,2026-04-02 21:54:48,1
3033,TXN_13020,1.0,24450.41,SUCCESS,2026-04-01 12:27:56,1
3034,TXN_13021,1.0,18929.14,SUCCESS,2026-04-03 08:11:31,1
3035,TXN_13022,1.0,39145.18,SUCCESS,2026-04-01 23:41:08,1
3036,TXN_13023,1.0,43001.07,SUCCESS,2026-04-03 08:03:06,1
3037,TXN_13024,1.0,27747.48,SUCCESS,2026-04-03 04:43:32,1
3038,TXN_13025,1.0,38089.24,SUCCESS,2026-04-03 14:27:01,1
3039,TXN_13026,1.0,33956.03,FAILED,2026-04-01 10:03:47,1
3040,TXN_13027,1.0,3335.45,SUCCESS,2026-04-01 23:58:21,1
3041,TXN_13028,1.0,15363.64,SUCCESS,2026-04-03 01:57:36,1
3042,TXN_13029,1.0,43546.17,SUCCESS,2026-04-02 04:52:55,1
3043,TXN_13030,1.0,2522.72,SUCCESS,2026-04-03 07:05:21,1
3044,TXN_13031,1.0,48286.69,SUCCESS,2026-04-03 17:04:24,1
3045,TXN_13032,1.0,22511.49,SUCCESS,2026-04-01 19:15:41,1
3046,TXN_13033,1.0,7700.26,SUCCESS,2026-04-03 01:46:53,1
3047,TXN_13034,1.0,18964.48,SUCCESS,2026-04-01 20:17:06,1
3048,TXN_13035,1.0,4467.29,FAILED,2026-04-03 11:02:44,1
3049,TXN_13036,1.0,43009.2,SUCCESS,2026-04-01 20:39:32,1
3050,TXN_13037,1.0,29243.8,SUCCESS,2026-04-02 09:43:49,1
3051,TXN_13038,1.0,25557.36,SUCCESS,2026-04-02 10:40:11,1
3052,TXN_13039,1.0,44650.85,SUCCESS,2026-04-03 12:58:26,1
3053,TXN_13040,1.0,13286.19,FAILED,2026-04-01 20:06:29,1
3054,TXN_13041,1.0,40197.07,SUCCESS,2026-04-03 11:13:40,1
3055,TXN_13042,1.0,25812.35,SUCCESS,2026-04-03 04:59:38,1
3056,TXN_13043,1.0,38614.84,SUCCESS,2026-04-03 03:02:46,1
3057,TXN_13044,1.0,23323.24,SUCCESS,2026-04-02 12:02:35,1
3058,TXN_13045,1.0,29602.8,FAILED,2026-04-01 12:17:11,1
3059,TXN_13046,1.0,27315.56,SUCCESS,2026-04-03 08:55:17,1
3060,TXN_13047,1.0,3422.48,SUCCESS,2026-04-01 11:20:34,1
3061,TXN_13048,1.0,27122.67,SUCCESS,2026-04-02 02:23:05,1
3062,TXN_13049,1.0,42569.33,SUCCESS,2026-04-02 08:44:37,1
3063,TXN_13050,1.0,16608.09,SUCCESS,2026-04-02 17:40:29,1
3064,TXN_13051,1.0,44773.44,SUCCESS,2026-04-01 17:55:02,1
3065,TXN_13052,1.0,27170.49,SUCCESS,2026-04-01 16:10:20,1
3066,TXN_13053,1.0,41249.15,SUCCESS,2026-04-02 03:31:43,1
3067,TXN_13054,1.0,32836.26,SUCCESS,2026-04-03 00:10:42,1
3068,TXN_13055,1.0,37592.95,SUCCESS,2026-04-03 00:54:59,1
3069,TXN_13056,1.0,12276.17,SUCCESS,2026-04-03 00:13:53,1
3070,TXN_13057,1.0,43031.96,SUCCESS,2026-04-01 15:16:47,1
3071,TXN_13058,1.0,3263.24,SUCCESS,2026-04-02 10:12:19,1
3072,TXN_13059,1.0,33098.32,SUCCESS,2026-04-02 05:19:03,1
3073,TXN_13060,1.0,20846.64,SUCCESS,2026-04-02 08:42:58,1
3074,TXN_13061,1.0,24289.48,SUCCESS,2026-04-03 16:01:09,1
3075,TXN_13062,1.0,13530.13,FAILED,2026-04-01 10:01:39,1
3076,TXN_13063,1.0,19378.32,SUCCESS,2026-04-03 08:30:39,1
3077,TXN_13064,1.0,1563.68,SUCCESS,2026-04-03 06:00:48,1
3078,TXN_13065,1.0,43255.9,SUCCESS,2026-04-02 03:11:31,1
3079,TXN_13066,1.0,10409.29,SUCCESS,2026-04-02 11:38:38,1
3080,TXN_13067,1.0,45633.55,SUCCESS,2026-04-03 17:28:38,1
3081,TXN_13068,1.0,5031.45,SUCCESS,2026-04-02 07:59:58,1
3082,TXN_13069,1.0,29338.49,SUCCESS,2026-04-03 02:49:43,1
3083,TXN_13070,1.0,32160.36,SUCCESS,2026-04-03 13:55:25,1
3084,TXN_13071,1.0,19926.72,SUCCESS,2026-04-01 17:58:48,1
3085,TXN_13072,1.0,1289.04,SUCCESS,2026-04-03 09:56:32,1
3086,TXN_13073,1.0,49171.08,SUCCESS,2026-04-01 14:29:44,1
3087,TXN_13074,1.0,27485.43,SUCCESS,2026-04-02 22:26:10,1
3088,TXN_13075,1.0,46578.7,SUCCESS,2026-04-01 23:02:12,1
3089,TXN_13076,1.0,904.83,FAILED,2026-04-03 06:12:25,1
3090,TXN_13077,1.0,34797.11,SUCCESS,2026-04-03 05:16:27,1
3091,TXN_13078,1.0,1167.57,SUCCESS,2026-04-03 11:10:45,1
3092,TXN_13079,1.0,47467.79,PENDING,2026-04-02 18:05:35,1
3093,TXN_13080,1.0,2168.03,SUCCESS,2026-04-02 05:52:02,1
3094,TXN_13081,1.0,13307.26,SUCCESS,2026-04-03 13:43:01,1
3095,TXN_13082,1.0,11018.44,SUCCESS,2026-04-02 01:32:53,1
3096,TXN_13083,1.0,48984.06,SUCCESS,2026-04-03 09:37:01,1
3097,TXN_13084,1.0,48997.28,SUCCESS,2026-04-01 17:21:51,1
3098,TXN_13085,1.0,41722.0,SUCCESS,2026-04-03 06:29:39,1
3099,TXN_13086,1.0,30899.57,SUCCESS,2026-04-03 04:47:48,1
3100,TXN_13087,1.0,16656.43,SUCCESS,2026-04-01 16:15:18,1
3101,TXN_13088,1.0,3968.51,SUCCESS,2026-04-02 23:27:55,1
3102,TXN_13089,1.0,29674.11,SUCCESS,2026-04-01 17:11:06,1
3103,TXN_13090,1.0,2712.84,SUCCESS,2026-04-02 13:25:21,1
3104,TXN_13091,1.0,31894.95,SUCCESS,2026-04-01 12:21:08,1
3105,TXN_13092,1.0,19274.13,SUCCESS,2026-04-03 03:18:08,1
3106,TXN_13093,1.0,24768.44,SUCCESS,2026-04-01 15:45:24,1
3107,TXN_13094,1.0,39004.51,SUCCESS,2026-04-03 06:53:30,1
3108,TXN_13095,1.0,10759.64,FAILED,2026-04-01 13:41:14,1
3109,TXN_13096,1.0,5601.38,SUCCESS,2026-04-02 00:29:44,1
3110,TXN_13097,1.0,7121.55,SUCCESS,2026-04-03 12:50:36,1
3111,TXN_13098,1.0,46173.52,SUCCESS,2026-04-01 10:25:09,1
3112,TXN_13099,1.0,49142.12,SUCCESS,2026-04-02 17:03:08,1
3113,TXN_13100,1.0,24391.54,SUCCESS,2026-04-02 04:02:32,1
3114,TXN_13101,1.0,45667.75,PENDING,2026-04-03 08:00:40,1
3115,TXN_13102,1.0,31473.54,SUCCESS,2026-04-03 04:30:56,1
3116,TXN_13103,1.0,8501.39,SUCCESS,2026-04-02 05:57:25,1
3117,TXN_13104,1.0,44122.26,SUCCESS,2026-04-03 07:14:00,1
3118,TXN_13105,1.0,48821.81,SUCCESS,2026-04-03 12:21:01,1
3119,TXN_13106,1.0,33470.66,SUCCESS,2026-04-03 00:39:10,1
3120,TXN_13107,1.0,45185.51,SUCCESS,2026-04-02 21:03:54,1
3121,TXN_13108,1.0,8428.57,SUCCESS,2026-04-02 05:43:10,1
3122,TXN_13109,1.0,40459.92,SUCCESS,2026-04-02 03:26:53,1
3123,TXN_13110,1.0,19446.87,SUCCESS,2026-04-01 20:23:40,1
3124,TXN_13111,1.0,44585.33,SUCCESS,2026-04-02 22:28:21,1
3125,TXN_13112,1.0,23660.2,SUCCESS,2026-04-03 06:31:53,1
3126,TXN_13113,1.0,46486.37,SUCCESS,2026-04-03 08:03:19,1
3127,TXN_13114,1.0,7587.39,SUCCESS,2026-04-03 09:56:05,1
3128,TXN_13115,1.0,46091.33,SUCCESS,2026-04-02 08:04:53,1
3129,TXN_13116,1.0,13094.57,SUCCESS,2026-04-02 19:34:22,1
3130,TXN_13117,1.0,5039.14,SUCCESS,2026-04-03 09:06:12,1
3131,TXN_13118,1.0,30121.0,SUCCESS,2026-04-02 03:10:15,1
3132,TXN_13119,1.0,22981.01,SUCCESS,2026-04-02 13:54:24,1
3133,TXN_13120,1.0,35442.72,SUCCESS,2026-04-02 04:56:04,1
3134,TXN_13121,1.0,34543.64,PENDING,2026-04-01 19:30:07,1
3135,TXN_13122,1.0,3597.32,PENDING,2026-04-02 12:20:46,1
3136,TXN_13123,1.0,6709.17,SUCCESS,2026-04-03 06:31:59,1
3137,TXN_13124,1.0,47895.96,SUCCESS,2026-04-02 13:24:03,1
3138,TXN_13125,1.0,41659.49,FAILED,2026-04-01 13:50:11,1
3139,TXN_13126,1.0,8273.44,FAILED,2026-04-03 11:41:51,1
3140,TXN_13127,1.0,5284.83,SUCCESS,2026-04-03 12:35:09,1
3141,TXN_13128,1.0,45861.74,FAILED,2026-04-03 09:11:00,1
3142,TXN_13129,1.0,4518.26,FAILED,2026-04-01 20:52:47,1
3143,TXN_13130,1.0,1155.89,SUCCESS,2026-04-01 11:20:21,1
3144,TXN_13131,1.0,21289.19,SUCCESS,2026-04-02 11:08:56,1
